GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
11	GO:0009888	6.4937960693328e-11	3.32117724049521	20.3697776691913	52	2009	tissue development	ALDH1A2;APCDD1;BMP7;CCND1;CLDN5;CLEC3B;COL1A1;COL1A2;COL3A1;COL4A1;CPQ;CRLF1;DAB2;DCN;DLG5;ELN;EPHA3;ETV4;FGF10;FGFR3;FN1;FZD7;FZD9;GJB2;HEYL;ITGA6;KDR;KRT17;LAMC3;LGR4;MGP;MMP14;NOS3;NOTCH1;NRP2;OSR1;PDCD4;PGM5;PKDCC;RANBP3L;RHOC;RREB1;SEMA5A;SERPINH1;SLC24A3;SOX2;SOX21;STRA6;TGFB2;VASP;WNT5A;WNT7B	2.31410961438344e-08
12	GO:0007275	7.07066957312086e-11	2.77424261901701	53.5353041778646	94	5280	multicellular organism development	ABR;ALDH1A2;ANGPT2;APCDD1;ATP1A2;BMP7;BTBD3;CCND1;CD248;CDHR1;CLDN5;CLEC3B;COL1A1;COL1A2;COL3A1;COL4A1;CRLF1;CTSC;CUX2;CXCL14;DAB2;DCN;DLG5;ELN;EPHA3;EPHB4;ETV4;FABP7;FBLN1;FGD1;FGF10;FGFR3;FGFRL1;FGL2;FN1;FYN;FZD7;FZD9;GJB2;GLIS2;H3C13;HEXIM1;HEYL;HSPB1;HTRA1;ITGA6;KANK1;KDR;KRT17;LAMC3;LGR4;LRFN5;LRRN3;LSR;MATN2;MGP;MMP14;MYOC;NBL1;NID1;NOS3;NOTCH1;NR2F6;NRP2;OSR1;PAQR7;PCOLCE;PDCD4;PKDCC;RAMP2;RANBP3L;RREB1;SAT1;SCRG1;SEMA5A;SERPINH1;SLC24A3;SLC38A2;SLC38A3;SOX13;SOX2;SOX21;STRA6;TGFB2;TIMP4;TRAF4;TSSK3;TUBB2A;VASP;VCAM1;WNT5A;WNT7B;YWHAG;ZFP36L2	2.31410961438344e-08
13	GO:0048762	7.48343905148872e-11	9.13093959731544	2.200219887613	17	217	mesenchymal cell differentiation	ALDH1A2;BMP7;COL1A1;DAB2;DLG5;EPHA3;FGF10;FN1;HEYL;NOTCH1;NRP2;OSR1;PDCD4;RANBP3L;SEMA5A;TGFB2;WNT5A	2.31410961438344e-08
14	GO:0009887	8.56332019351954e-11	4.12289592760181	10.7070608355729	36	1056	animal organ morphogenesis	ABR;ALDH1A2;APCDD1;BMP7;CLDN5;COL1A1;COL1A2;COL3A1;DAB2;DCN;DLG5;ELN;EPHB4;FGD1;FGF10;FGFR3;FGFRL1;FZD7;HEYL;HTRA1;ITGA6;LAMC3;LGR4;MGP;MMP14;NBL1;NOS3;NOTCH1;NRP2;OSR1;PDCD4;SERPINH1;STRA6;TGFB2;WNT5A;WNT7B	2.45889622699633e-08
15	GO:0048870	9.78857165996777e-11	3.54429462084964	16.0605912533594	45	1584	cell motility	ABR;ANGPT2;APCDD1;BMP7;CCL7;CD248;CLDN5;COL1A1;COL1A2;COL3A1;CORO6;CXCL14;DAB2;DCN;DLG5;EPHA3;EPHB4;EPS8;FBLN1;FGF10;FN1;FYN;HSPB1;ITGA6;KANK1;KDR;LAMC3;MATN2;MMP14;MYOC;NBL1;NOS3;NOTCH1;NRP2;RHOC;RREB1;SEMA5A;SLC16A1;SLC7A10;SLC8B1;TGFB2;THBD;TUBB2A;VCAM1;WNT5A	2.4593786295669e-08
16	GO:0051674	9.78857165996777e-11	3.54429462084964	16.0605912533594	45	1584	localization of cell	ABR;ANGPT2;APCDD1;BMP7;CCL7;CD248;CLDN5;COL1A1;COL1A2;COL3A1;CORO6;CXCL14;DAB2;DCN;DLG5;EPHA3;EPHB4;EPS8;FBLN1;FGF10;FN1;FYN;HSPB1;ITGA6;KANK1;KDR;LAMC3;MATN2;MMP14;MYOC;NBL1;NOS3;NOTCH1;NRP2;RHOC;RREB1;SEMA5A;SLC16A1;SLC7A10;SLC8B1;TGFB2;THBD;TUBB2A;VCAM1;WNT5A	2.4593786295669e-08
17	GO:0032502	1.14447649426737e-10	2.75214852270995	63.2791351087222	104	6241	developmental process	ABR;ALDH1A2;ANGPT2;APCDD1;ATP1A2;BMP7;BTBD3;CCL7;CCND1;CD248;CDC42EP4;CDHR1;CLDN5;CLEC3B;COL1A1;COL1A2;COL3A1;COL4A1;CPQ;CRLF1;CTSC;CUX2;CXCL14;DAB2;DCN;DLG5;ELN;EPHA3;EPHB4;EPS8;ETV4;FABP7;FBLN1;FGD1;FGF10;FGFR3;FGFRL1;FGL2;FN1;FYN;FZD7;FZD9;GJB2;GLIS2;H3C13;HEXIM1;HEYL;HSPB1;HTRA1;IGFBP2;ITGA6;KANK1;KDR;KRT17;LAMC3;LGR4;LRFN5;LRRN3;LSR;MATN2;MGP;MMP14;MYOC;NBL1;NID1;NOS3;NOTCH1;NR2F6;NRP2;OSR1;PALMD;PAQR7;PARVB;PCOLCE;PDCD4;PGM5;PKDCC;RAMP2;RANBP3L;RHOC;RREB1;SAT1;SCRG1;SEMA5A;SERPING1;SERPINH1;SLC24A3;SLC38A2;SLC38A3;SOX13;SOX2;SOX21;STRA6;TGFB2;TIMP4;TRAF4;TSSK3;TUBB2A;VASP;VCAM1;WNT5A;WNT7B;YWHAG;ZFP36L2	2.68738207277437e-08
18	GO:0007155	1.20330540571987e-10	3.66795384977631	14.3166381627168	42	1412	cell adhesion	ANGPT2;BMP7;CDHR1;CLDN5;COL1A1;COL3A1;DLG5;EPHA3;EPHB4;FBLN1;FGFRL1;FGL2;FN1;FYN;FZD7;HSPB1;IGFBP2;ISLR;ITGA6;KANK1;KDR;KIFC3;LAMC3;LRFN5;MMP14;MYOC;NID1;NOTCH1;NRP2;PARVB;PCDH20;PEAR1;PGM5;RREB1;SEMA5A;SOX13;SOX2;STXBP6;TGFB2;VCAM1;WNT5A;WNT7B	2.68738207277437e-08
19	GO:0022610	1.4042965547041e-10	3.64758591608686	14.3876129978011	42	1419	biological adhesion	ANGPT2;BMP7;CDHR1;CLDN5;COL1A1;COL3A1;DLG5;EPHA3;EPHB4;FBLN1;FGFRL1;FGL2;FN1;FYN;FZD7;HSPB1;IGFBP2;ISLR;ITGA6;KANK1;KDR;KIFC3;LAMC3;LRFN5;MMP14;MYOC;NID1;NOTCH1;NRP2;PARVB;PCDH20;PEAR1;PGM5;RREB1;SEMA5A;SOX13;SOX2;STXBP6;TGFB2;VCAM1;WNT5A;WNT7B	2.97119586837393e-08
20	GO:0070848	2.8680638471304e-10	4.78674319896198	6.96567310041534	28	687	response to growth factor	ANGPT2;BMP7;CLDN5;CLEC3B;COL1A1;COL1A2;COL3A1;DAB2;DCN;FGF10;FGFR3;FGFRL1;FMOD;FYN;HEYL;HSPB1;HTRA1;KDR;MTSS2;NBL1;NOTCH1;NRP2;PDCD4;RAMP2;SOX2;TGFB2;WNT5A;ZFP36L2	5.7648083327321e-08
21	GO:0040011	3.43834281371838e-10	3.31343661450675	17.9769118006352	47	1773	locomotion	ABR;ANGPT2;APCDD1;ATP1A2;BMP7;CCL7;CD248;CLDN5;COL1A1;COL1A2;COL3A1;CORO6;CXCL14;DAB2;DCN;DLG5;EPHA3;EPHB4;EPS8;FBLN1;FGF10;FN1;FYN;HSPB1;ITGA6;KANK1;KDR;LAMC3;MATN2;MMP14;MYOC;NBL1;NOS3;NOTCH1;NRP2;RHOC;RREB1;SEMA5A;SLC16A1;SLC7A10;SLC8B1;TGFB2;THBD;TUBB2A;VASP;VCAM1;WNT5A	6.58197052911805e-08
22	GO:0060485	4.60232549878576e-10	7.45914760914761	2.81871487906181	18	278	mesenchyme development	ALDH1A2;BMP7;COL1A1;DAB2;DLG5;EPHA3;FGF10;FN1;HEYL;NOS3;NOTCH1;NRP2;OSR1;PDCD4;RANBP3L;SEMA5A;TGFB2;WNT5A	8.40970386596307e-08
23	GO:0071363	5.36686496275756e-10	4.7945478799211	6.67163449792328	27	658	cellular response to growth factor stimulus	ANGPT2;BMP7;CLDN5;CLEC3B;COL1A1;COL1A2;COL3A1;DAB2;DCN;FGF10;FGFR3;FGFRL1;FMOD;FYN;HEYL;HSPB1;HTRA1;KDR;MTSS2;NBL1;NOTCH1;NRP2;PDCD4;RAMP2;TGFB2;WNT5A;ZFP36L2	9.3803465870806e-08
24	GO:0070887	8.23228493312072e-10	2.78919703321509	32.1110432445639	66	3167	cellular response to chemical stimulus	ALDH1A2;ANGPT2;ATP1A2;BMP7;CA1;CCL7;CCND1;CDC42EP4;CLDN5;CLEC3B;COL1A1;COL1A2;COL3A1;COL4A1;COLEC12;CRLF1;CUX2;CXCL14;DAB2;DCN;EPHA3;EPS8;FGF10;FGFR3;FGFRL1;FMOD;FN1;FYN;FZD7;GJB2;H3C13;HEYL;HSPB1;HTRA1;IGFBP2;IRGM;ITGA6;KANK1;KDR;LGR4;MRC1;MTSS2;NBL1;NOS3;NOTCH1;NRP2;OSR1;PAQR7;PCOLCE;PDCD4;RAMP2;SEMA5A;SH3BP4;SLC16A1;SLC31A1;SLC38A2;SLC8B1;SOX2;TGFB2;TRAF3;TRAF4;VCAM1;WNT5A;WNT7B;YWHAG;ZFP36L2	1.37890772629772e-07
25	GO:0072001	8.59704340734851e-10	7.15144110900568	2.9302467627657	18	289	renal system development	ALDH1A2;ANGPT2;BMP7;COL4A1;CRLF1;DCN;DLG5;FGF10;GLIS2;HEYL;LGR4;NID1;NOTCH1;OSR1;STRA6;TGFB2;WNT5A;WNT7B	1.38240457990164e-07
26	GO:0001944	1.82388309046005e-09	4.51117850114527	7.05692645980943	27	696	vasculature development	ALDH1A2;ANGPT2;BMP7;CLDN5;COL1A1;COL1A2;COL3A1;COL4A1;DCN;EPHB4;FGF10;FN1;HSPB1;KDR;MMP14;NOS3;NOTCH1;NRP2;OSR1;PDCD4;RAMP2;SAT1;SEMA5A;STRA6;TGFB2;WNT5A;WNT7B	2.82000385524976e-07
27	GO:0001568	3.31949099356155e-09	4.51691964285714	6.75274859516247	26	666	blood vessel development	ALDH1A2;ANGPT2;BMP7;CLDN5;COL1A1;COL1A2;COL3A1;COL4A1;DCN;EPHB4;FGF10;FN1;HSPB1;KDR;MMP14;NOS3;NOTCH1;NRP2;OSR1;RAMP2;SAT1;SEMA5A;STRA6;TGFB2;WNT5A;WNT7B	4.94235325708054e-07
28	GO:0051094	5.25246550621005e-09	3.37296195652174	13.6778646469582	38	1349	positive regulation of developmental process	ANGPT2;BMP7;CCND1;CLDN5;COL1A1;CUX2;DAB2;DCN;DLG5;EPHA3;ETV4;FGF10;FN1;FYN;FZD9;HEYL;HSPB1;ITGA6;KDR;KRT17;LGR4;LRRN3;MMP14;MYOC;NBL1;NOS3;NOTCH1;OSR1;PKDCC;RAMP2;RANBP3L;RREB1;SEMA5A;SOX13;SOX2;TGFB2;WNT5A;WNT7B	7.54103976248729e-07
29	GO:0022603	5.81406498472772e-09	3.67101965439916	10.7374786220376	33	1059	regulation of anatomical structure morphogenesis	ABR;ANGPT2;APCDD1;BMP7;CCL7;CDC42EP4;CLDN5;CUX2;DAB2;DCN;EPS8;FBLN1;FGD1;FGF10;FN1;FYN;FZD7;HSPB1;KANK1;KDR;LGR4;MYOC;NOS3;NOTCH1;OSR1;PALMD;PARVB;RAMP2;RHOC;RREB1;SEMA5A;TGFB2;WNT5A	8.05949697882946e-07
30	GO:0001655	6.08781482382203e-09	6.25701915507741	3.31553872465184	18	327	urogenital system development	ALDH1A2;ANGPT2;BMP7;COL4A1;CRLF1;DCN;DLG5;FGF10;GLIS2;HEYL;LGR4;NID1;NOTCH1;OSR1;STRA6;TGFB2;WNT5A;WNT7B	8.15767186392152e-07
31	GO:0031214	6.63500651364403e-09	9.54426619132501	1.58172489616418	13	156	biomineral tissue development	BMP7;CLEC3B;COL1A1;COL1A2;FGFR3;FZD9;LGR4;MGP;NOS3;NOTCH1;OSR1;PKDCC;SLC24A3	8.33522693276531e-07
32	GO:0110148	6.63500651364403e-09	9.54426619132501	1.58172489616418	13	156	biomineralization	BMP7;CLEC3B;COL1A1;COL1A2;FGFR3;FZD9;LGR4;MGP;NOS3;NOTCH1;OSR1;PKDCC;SLC24A3	8.33522693276531e-07
33	GO:0030334	7.41174207492866e-09	3.97692575064838	8.59809430735402	29	848	regulation of cell migration	ABR;ANGPT2;BMP7;CCL7;CLDN5;COL1A1;COL3A1;CXCL14;DAB2;DCN;DLG5;FGF10;FN1;HSPB1;ITGA6;KANK1;KDR;MMP14;MYOC;NBL1;NOS3;NOTCH1;NRP2;RHOC;RREB1;SEMA5A;SLC8B1;TGFB2;WNT5A	9.02884943673128e-07
34	GO:0035295	8.19873159939546e-09	3.69021895598151	10.3116296115319	32	1017	tube development	ALDH1A2;ANGPT2;BMP7;CLDN5;COL3A1;COL4A1;CRLF1;DCN;DLG5;EPHB4;FGF10;FN1;GJB2;HEYL;HSPB1;KDR;LGR4;MMP14;NOS3;NOTCH1;NRP2;OSR1;PKDCC;RAMP2;SAT1;SEMA5A;STRA6;TGFB2;TRAF4;VASP;WNT5A;WNT7B	9.69379442046169e-07
35	GO:2000145	8.63558139904554e-09	3.85099825807316	9.20645003664793	30	908	regulation of cell motility	ABR;ANGPT2;BMP7;CCL7;CLDN5;COL1A1;COL3A1;CXCL14;DAB2;DCN;DLG5;FBLN1;FGF10;FN1;HSPB1;ITGA6;KANK1;KDR;MMP14;MYOC;NBL1;NOS3;NOTCH1;NRP2;RHOC;RREB1;SEMA5A;SLC8B1;TGFB2;WNT5A	9.91858206404659e-07
36	GO:0006928	1.1600182659008e-08	2.89761692366509	20.7145125824579	48	2043	movement of cell or subcellular component	ABR;ANGPT2;APCDD1;ATP1A2;BMP7;CCL7;CD248;CLDN5;COL1A1;COL1A2;COL3A1;CORO6;CXCL14;DAB2;DCN;DLG5;EPHA3;EPHB4;EPS8;FBLN1;FGF10;FN1;FYN;HSPB1;ITGA6;KANK1;KDR;KIFC3;LAMC3;MATN2;MMP14;MYOC;NBL1;NOS3;NOTCH1;NRP2;RHOC;RREB1;SEMA5A;SLC16A1;SLC7A10;SLC8B1;TGFB2;THBD;TUBB2A;VASP;VCAM1;WNT5A	1.29535373025589e-06
37	GO:0001503	1.3318908454236e-08	5.59384409501506	3.90361592963596	19	385	ossification	BMP7;CLEC3B;COL1A1;COL1A2;FGFR3;FZD9;LGR4;MGP;MMP14;MYOC;NOTCH1;OSR1;PKDCC;RANBP3L;SLC24A3;SOX2;TGFB2;WNT5A;WNT7B	1.4470814050278e-06
38	GO:0031589	1.40078273686169e-08	5.90590131415819	3.49804544344002	18	345	cell-substrate adhesion	ANGPT2;COL1A1;COL3A1;EPHA3;FBLN1;FN1;FZD7;ITGA6;KANK1;KDR;LAMC3;MMP14;MYOC;NID1;NOTCH1;PARVB;RREB1;VCAM1	1.48188068478526e-06
39	GO:0051270	1.56277090331186e-08	3.65895738999187	10.0175910090398	31	988	regulation of cellular component movement	ABR;ANGPT2;ATP1A2;BMP7;CCL7;CLDN5;COL1A1;COL3A1;CXCL14;DAB2;DCN;DLG5;FBLN1;FGF10;FN1;HSPB1;ITGA6;KANK1;KDR;MMP14;MYOC;NBL1;NOS3;NOTCH1;NRP2;RHOC;RREB1;SEMA5A;SLC8B1;TGFB2;WNT5A	1.57092681036397e-06
40	GO:0009611	1.58104005303287e-08	4.44216816047802	6.26606401172734	24	618	response to wounding	COL1A1;COL1A2;COL3A1;DCN;FBLN1;FGF10;FN1;FYN;FZD7;H3C13;HSPB1;KANK1;KDR;MATN2;NOS3;PEAR1;RHOC;RREB1;SERPING1;SOX2;TGFB2;THBD;WNT5A;ZFP36L2	1.57092681036397e-06
41	GO:0072359	1.60218903544584e-08	3.57785039300539	10.6056682140239	32	1046	circulatory system development	ALDH1A2;ANGPT2;BMP7;CLDN5;COL1A1;COL1A2;COL3A1;COL4A1;DCN;ELN;EPHB4;FGF10;FGFRL1;FN1;FZD7;HEXIM1;HEYL;HSPB1;KDR;MMP14;NOS3;NOTCH1;NRP2;OSR1;PDCD4;RAMP2;SAT1;SEMA5A;STRA6;TGFB2;WNT5A;WNT7B	1.57092681036397e-06
42	GO:0033993	1.68444866289357e-08	3.81942240558553	8.92255069631077	29	880	response to lipid	ABR;ALDH1A2;ATP1A2;BMP7;CCND1;CNGA3;COL1A1;DAB2;DCN;EPHA3;FGF10;FZD7;GJB2;HEYL;IGFBP2;IRGM;MRC1;NOS3;NOTCH1;OSR1;PAQR7;PDCD4;RAMP2;TGFB2;THBD;TIMP4;WNT5A;WNT7B;ZFP36L2	1.61225800591241e-06
43	GO:2000026	1.79293425865876e-08	2.87905177416235	20.298802834107	47	2002	regulation of multicellular organismal development	ANGPT2;APCDD1;BMP7;CCND1;CLDN5;COL1A1;COL3A1;CTSC;CUX2;DAB2;DCN;DLG5;EPHA3;ETV4;FGF10;FGL2;FN1;FYN;FZD7;FZD9;H3C13;HEYL;HSPB1;ITGA6;KANK1;KDR;KRT17;LGR4;LRFN5;LRRN3;MGP;MMP14;NBL1;NOS3;NOTCH1;OSR1;PDCD4;PKDCC;RAMP2;RREB1;SEMA5A;SOX13;SOX2;TGFB2;WNT5A;YWHAG;ZFP36L2	1.67618505111819e-06
44	GO:0010810	2.21358424528336e-08	7.72285753651144	2.07854874175421	14	205	regulation of cell-substrate adhesion	ANGPT2;COL1A1;EPHA3;FBLN1;FN1;FZD7;ITGA6;KANK1;KDR;MMP14;MYOC;NID1;NOTCH1;RREB1	1.9992499591911e-06
45	GO:0040012	2.23796637222885e-08	3.67783372891141	9.60188126068898	30	947	regulation of locomotion	ABR;ANGPT2;BMP7;CCL7;CLDN5;COL1A1;COL3A1;CXCL14;DAB2;DCN;DLG5;FBLN1;FGF10;FN1;HSPB1;ITGA6;KANK1;KDR;MMP14;MYOC;NBL1;NOS3;NOTCH1;NRP2;RHOC;RREB1;SEMA5A;SLC8B1;TGFB2;WNT5A	1.9992499591911e-06
46	GO:0001822	2.64346147990987e-08	6.44121212121212	2.83899340337161	16	280	kidney development	ALDH1A2;ANGPT2;BMP7;CRLF1;DCN;DLG5;FGF10;GLIS2;HEYL;LGR4;NID1;NOTCH1;OSR1;STRA6;TGFB2;WNT7B	2.31015546722559e-06
47	GO:0000902	3.0416912399354e-08	3.54458718353242	10.3116296115319	31	1017	cell morphogenesis	BMP7;BTBD3;CCL7;CDC42EP4;CDHR1;CUX2;EPHA3;EPHB4;EPS8;FBLN1;FGD1;FN1;FYN;FZD7;KANK1;KDR;LAMC3;MATN2;MYOC;NBL1;NOTCH1;NRP2;PALMD;PARVB;RHOC;RREB1;SEMA5A;TGFB2;VASP;WNT5A;WNT7B	2.60161676266815e-06
48	GO:0034330	3.47351146694146e-08	4.11135810310151	7.04678719765453	25	695	cell junction organization	CLDN5;COL4A1;COL4A5;CUX2;DLG5;EPHA3;FN1;FYN;FZD9;GJB2;ITGA6;KDR;KIFC3;LRFN5;LRRN3;LSR;MMP14;MYOC;NRP2;RAMP2;RHOC;TGFB2;VASP;WNT5A;WNT7B	2.90906585356348e-06
49	GO:0030155	3.57216398651197e-08	4.10496665292619	7.05692645980943	25	696	regulation of cell adhesion	ANGPT2;BMP7;COL1A1;DLG5;EPHA3;FBLN1;FGL2;FN1;FYN;FZD7;IGFBP2;ITGA6;KANK1;KDR;MMP14;MYOC;NID1;NOTCH1;RREB1;SEMA5A;SOX13;SOX2;TGFB2;VCAM1;WNT5A	2.92570680938916e-06
