GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
11	GO:0097014	0.00736890880391212	5.56318181818182	0.770208316576852	4	84	ciliary plasm	Arfgef2;Dcdc2a;Dync2li1;Wdr35	0.0347117693695368
12	GO:0005969	0.00916914662591539	Inf	0.0091691466259149	1	1	serine-pyruvate aminotransferase complex	Eea1	0.0347117693695368
13	GO:0035578	0.00916914662591539	Inf	0.0091691466259149	1	1	azurophil granule lumen	Prtn3	0.0347117693695368
14	GO:0070685	0.00916914662591539	Inf	0.0091691466259149	1	1	macropinocytic cup	Snx5	0.0347117693695368
15	GO:0000775	0.0107086554102724	3.99049803407602	1.32952626075766	5	145	chromosome, centromeric region	Ckap5;Clasp2;Dnmt1;Pinx1;Smc1a	0.0378372491162957
16	GO:0000776	0.0138564232769542	4.58181818181818	0.926083809217405	4	101	kinetochore	Ckap5;Clasp2;Pinx1;Smc1a	0.0412766473822149
17	GO:0005829	0.0142013872156435	1.60381836473386	26.3796348427572	37	2877	cytosol	Arfgef2;Atg10;Cables1;Cast;Clasp2;Ctif;Dcdc2a;Eea1;Epb41l4b;Epb41l5;Gstp2;Gstt1;Haus1;Kif21a;Lrguk;Lrsam1;Nek1;Nmi;Oas1c;Oxsm;Pabpc4;Pex7;Prtn3;Rims3;Rpap3;Scaper;Serbp1;Smc1a;Smyd3;Snx5;Spag9;Tdrkh;Tnip2;Trmt10b;Usp35;Wdfy3;Zbtb4	0.0412766473822149
18	GO:0005875	0.0168013071325039	4.31279788172992	0.981098688972895	4	107	microtubule associated complex	Dync1h1;Dync2li1;Haus1;Kif21a	0.0412766473822149
19	GO:0035371	0.0170804486949045	10.98125	0.201721225770128	2	22	microtubule plus-end	Ckap5;Clasp2	0.0412766473822149
20	GO:0071547	0.0182549507833027	109.008849557522	0.0183382932518298	1	2	piP-body	Tdrkh	0.0412766473822149
21	GO:0097635	0.0182549507833027	109.008849557522	0.0183382932518298	1	2	extrinsic component of autophagosome membrane	Wdfy3	0.0412766473822149
22	GO:1903754	0.0182549507833027	109.008849557522	0.0183382932518298	1	2	cortical microtubule plus-end	Clasp2	0.0412766473822149
23	GO:1904511	0.0182549507833027	109.008849557522	0.0183382932518298	1	2	cytoplasmic microtubule plus-end	Clasp2	0.0412766473822149
24	GO:0005868	0.0201669134892307	9.98133116883117	0.220059519021958	2	24	cytoplasmic dynein complex	Dync1h1;Dync2li1	0.0412766473822149
25	GO:0005881	0.0226203022075	5.25782925782926	0.605163677310384	3	66	cytoplasmic microtubule	Arfgef2;Clasp2;Dync1h1	0.0412766473822149
26	GO:0030990	0.0251951065755878	8.78142857142857	0.247566958899702	2	27	intraciliary transport particle	Dync2li1;Wdr35	0.0412766473822149
27	GO:0032838	0.0257840970404579	3.75993836671803	1.11863588836162	4	122	plasma membrane bounded cell projection cytoplasm	Arfgef2;Dcdc2a;Dync2li1;Wdr35	0.0412766473822149
28	GO:1990752	0.0269731029056688	8.44299450549451	0.256736105525617	2	28	microtubule end	Ckap5;Clasp2	0.0412766473822149
29	GO:0019185	0.0272581633656136	54.5	0.0275074398777447	1	3	snRNA-activating protein complex	Snapc1	0.0412766473822149
30	GO:0034274	0.0272581633656136	54.5	0.0275074398777447	1	3	Atg12-Atg5-Atg16 complex	Wdfy3	0.0412766473822149
31	GO:0042721	0.0272581633656136	54.5	0.0275074398777447	1	3	TIM22 mitochondrial import inner membrane insertion complex	Agk	0.0412766473822149
32	GO:0055028	0.0272581633656136	54.5	0.0275074398777447	1	3	cortical microtubule	Clasp2	0.0412766473822149
33	GO:0071546	0.0272581633656136	54.5	0.0275074398777447	1	3	pi-body	Tdrkh	0.0412766473822149
34	GO:0097057	0.0272581633656136	54.5	0.0275074398777447	1	3	TRAF2-GSTP1 complex	Gstp2	0.0412766473822149
35	GO:0098592	0.0272581633656136	54.5	0.0275074398777447	1	3	cytoplasmic side of apical plasma membrane	Exoc1	0.0412766473822149
36	GO:0034451	0.0359102483351223	4.35384068278805	0.724362583447277	3	79	centriolar satellite	Dcdc2a;Nek1;Spag9	0.044593372412164
37	GO:0000306	0.0361795285608123	36.330383480826	0.0366765865036596	1	4	extrinsic component of vacuolar membrane	Wdfy3	0.044593372412164
38	GO:0005879	0.0361795285608123	36.330383480826	0.0366765865036596	1	4	axonemal microtubule	Arfgef2	0.044593372412164
39	GO:0030893	0.0361795285608123	36.330383480826	0.0366765865036596	1	4	meiotic cohesin complex	Smc1a	0.044593372412164
40	GO:0034448	0.0361795285608123	36.330383480826	0.0366765865036596	1	4	EGO complex	Rragd	0.044593372412164
41	GO:0044308	0.0361795285608123	36.330383480826	0.0366765865036596	1	4	axonal spine	Eea1	0.044593372412164
42	GO:0044530	0.0361795285608123	36.330383480826	0.0366765865036596	1	4	supraspliceosomal complex	Adar	0.044593372412164
43	GO:1990131	0.0361795285608123	36.330383480826	0.0366765865036596	1	4	Gtr1-Gtr2 GTPase complex	Rragd	0.044593372412164
44	GO:0099080	0.0400387154780531	1.77416204217536	8.38976916271214	14	915	supramolecular complex	Arfgef2;Ckap5;Clasp2;Dcdc2a;Dync1h1;Dync2li1;Fbn1;Haus1;Ino80;Kif21a;Pabpc4;Pinx1;Smc1a;Tdrkh	0.0467852656327145
45	GO:0005635	0.0403868903927648	2.30492028587136	3.18169387919247	7	347	nuclear envelope	Dync1h1;Eif5a2;Maco1;Nell1;P2rx4;Plaat1;Wdfy3	0.0467852656327145
46	GO:0043232	0.0427544737036317	1.43833580980684	31.2209442612402	40	3405	intracellular non-membrane-bounded organelle	Adar;Arfgef2;Cep41;Cfap300;Ckap5;Clasp2;Ctdp1;Dcdc2a;Dnmt1;Dync1h1;Dync2li1;Epb41l4b;Epb41l5;Esrrg;Gzf1;H3c4;Haus1;Ino80;Kif21a;Lrguk;Mycbp2;Nek1;Nolc1;Pabpc4;Pcgf5;Pinx1;Rims3;Rragd;Sh3pxd2b;Smc1a;Snapc1;Spag9;Spice1;Tdrkh;Tm9sf2;Tma16;Wdfy3;Wdr35;Zbtb11;Zbtb4	0.0467852656327145
47	GO:0000152	0.0428833159989507	6.45220588235294	0.330089278532937	2	36	nuclear ubiquitin ligase complex	Anapc10;Pcgf5	0.0467852656327145
48	GO:0030981	0.0450197839107253	27.2455752212389	0.0458457331295745	1	5	cortical microtubule cytoskeleton	Clasp2	0.0467852656327145
49	GO:0048788	0.0450197839107253	27.2455752212389	0.0458457331295745	1	5	cytoskeleton of presynaptic active zone	Rims3	0.0467852656327145
50	GO:0097255	0.0450197839107253	27.2455752212389	0.0458457331295745	1	5	R2TP complex	Rpap3	0.0467852656327145
51	GO:0097422	0.0450197839107253	27.2455752212389	0.0458457331295745	1	5	tubular endosome	Snx5	0.0467852656327145
52	GO:0043228	0.0459151570555805	1.42838876724152	31.3768197538808	40	3422	non-membrane-bounded organelle	Adar;Arfgef2;Cep41;Cfap300;Ckap5;Clasp2;Ctdp1;Dcdc2a;Dnmt1;Dync1h1;Dync2li1;Epb41l4b;Epb41l5;Esrrg;Gzf1;H3c4;Haus1;Ino80;Kif21a;Lrguk;Mycbp2;Nek1;Nolc1;Pabpc4;Pcgf5;Pinx1;Rims3;Rragd;Sh3pxd2b;Smc1a;Snapc1;Spag9;Spice1;Tdrkh;Tm9sf2;Tma16;Wdfy3;Wdr35;Zbtb11;Zbtb4	0.0467981408451109
53	GO:0099513	0.0469038098547107	2.00107284020328	4.72211051234618	9	515	polymeric cytoskeletal fiber	Arfgef2;Ckap5;Clasp2;Dcdc2a;Dync1h1;Dync2li1;Haus1;Ino80;Kif21a	0.0469038098547107
