GOCCID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
11	GO:0043005	1.39664699240793e-07	2.11053142441155	36.906578026592	70	1338	neuron projection	ABR;ACTN2;ADORA2A;ATP1A2;ATP2B1;BBS2;BCL11B;C4B;C4A;CACNA1I;CALB1;CAMK2N1;CDHR1;CDKL5;CHRM4;CNGA3;CNTN2;CNTN4;DCC;DGKI;DRD1;DRD2;DST;EPHA3;EPHB4;EPS8;FYN;GABRD;GDPD5;GRM3;HSPB1;HTR1B;IL1RAPL1;IMPG1;KCNA4;KCNAB1;KCNK2;KIF13B;LRRK2;MME;MYH10;MYH14;MYO1D;MYO3B;MYOC;NEXN;NGEF;NRP2;PALMD;PCSK2;PENK;PLXDC1;PPP1R1B;PPP1R9A;QDPR;RASGRP2;RELN;RGS2;RHOC;ROBO2;SCRG1;SLC38A2;SLC6A13;STMN4;STRN;TENM3;TGFB2;TIAM2;TSPEAR;ZSWIM6	8.11324934680606e-06
12	GO:0070062	1.57035858370165e-07	1.91565852163495	54.6702822486587	93	1982	extracellular exosome	ACTN2;ACY1;ARHGDIB;ATP2B1;ATP8A1;C4B;C4A;CALB1;CAMK4;CA1;CA4;CD248;CEACAM8;CEACAM1;CEACAM5;CHMP3;CLEC3B;CNTLN;COL1A2;CP;CPQ;CTSC;CUX2;ENPP4;EPHB4;EPHX2;EPS8;FBLN1;FGL2;FN1;FREM2;GATM;GIPC2;GLRX;GPR155;H2BC8;H3C13;HSPB1;HTRA1;IGFBP2;ISLR;ITGB4;ITIH2;JADE2;KIFC3;KRT10;LRRK2;LSR;MGP;MME;MYH10;MYH14;MYO1B;MYO1D;MYOC;NID1;OGN;PCOLCE;PDE8A;PHGDH;PLS1;PPIC;PTGDS;PYGM;QDPR;RHOC;ROBO2;RREB1;RYR1;SEMA5A;SERPINB1;SERPING1;SH3BP4;SLC16A1;SLC22A6;SLC22A8;SLC4A4;SLC6A13;SLC9A3R2;SPEN;ST3GAL1;STK26;THBS4;TIAM2;TMEM63A;TOMM70;TF;TUBB2A;VASP;VCAM1;WNT5A;WNT7B;YWHAG	8.36215945821127e-06
13	GO:0098978	2.2495482485629e-07	3.25521176664469	9.84727081875437	29	357	glutamatergic synapse	ABLIM3;ABR;ACTN2;ADAM23;ADORA2A;ATP2B1;CALB1;CAMK4;CDKL5;DGKB;DGKI;DRD1;DRD2;EPS8;ERBIN;FYN;FZD9;GABRD;GRM3;IL1RAPL1;LRFN5;LRRK2;MYH10;NRP2;PPP1R1B;PPP1R9A;RGS7BP;RGS9;WNT5A	1.10573948525515e-05
14	GO:0031226	2.81031741964957e-07	1.95967265965616	46.7262654536972	82	1694	intrinsic component of plasma membrane	ACVR1C;ADAM23;ADCY5;ADORA2A;APCDD1;ATP1A2;ATP2B1;CACNA1I;CA4;CCR6;CD4;CDHR1;CEACAM1;CEACAM5;CHRM4;CNTN2;DCC;DRD1;DRD2;EEPD1;EPHA3;EPHB4;EPS8;F3;FGFR3;GABRD;GJB2;GPR52;GPR6;GRM3;HTR1B;ITGA11;ITGA6;ITGB4;KCNA4;KCNAB1;KCNH4;KCNK13;KCNK2;KDR;KIRREL2;LGR4;LRFN5;MME;MMP14;MRC1;MUSK;NRP2;PCDH20;PCDHB16;PCDHB11;PCDHB12;PCDHB5;PCDHGA1;PCDHGB7;PLXND1;RAMP2;RGS7BP;RYR1;SCN4B;SLC13A4;SLC16A1;SLC22A6;SLC24A3;SLC31A1;SLC38A2;SLC38A3;SLC4A4;SLC6A13;SLC6A20;SLC7A10;SLCO1A2;SLCO1C1;STRA6;TENM3;THBD;TMPRSS9;TPBG;TRAF3;TRPM3;VCAM1;VIPR1	1.28270916511148e-05
15	GO:0030424	3.49009139421868e-07	2.58743330194601	17.4051201306275	41	631	axon	ABR;ADORA2A;C4B;C4A;CALB1;CDKL5;CNGA3;CNTN2;CNTN4;DCC;DGKI;DRD2;DST;EPS8;GABRD;GDPD5;GRM3;HSPB1;HTR1B;IL1RAPL1;KCNA4;KCNAB1;KCNK2;KIF13B;LRRK2;MME;MYH10;MYH14;MYO1D;MYOC;NEXN;NGEF;NRP2;PENK;PPP1R9A;ROBO2;SLC38A2;STMN4;TENM3;TGFB2;TIAM2	1.48677893393716e-05
16	GO:0042995	9.1918821146228e-07	1.7988614800759	61.7316305108467	99	2238	cell projection	ABLIM3;ABR;ACTN2;ADCY5;ADORA2A;ANGPT2;ANLN;ATP1A2;ATP2B1;BBS2;BCL11B;C4B;C4A;CACNA1I;CALB1;CAMK2N1;CA4;CCR6;CDHR1;CDKL5;CEACAM1;CEP128;CHRM4;CNGA3;CNTN2;CNTN4;DCC;DGKI;DLG5;DRD1;DRD2;DST;EPHA3;EPHB4;EPS8;FABP7;FGD1;FYN;FZD9;GABRD;GDPD5;GJB2;GLIS2;GPR83;GRM3;HSPB1;HTR1B;IL1RAPL1;IMPG1;IRGM;ITGA6;JCAD;KANK1;KCNA4;KCNAB1;KCNK2;KIF13B;LDB3;LRRK2;MME;MTSS2;MYH10;MYH14;MYO1B;MYO1D;MYO3B;MYOC;NEXN;NGEF;NRBP1;NRP2;PALMD;PARVB;PCSK2;PENK;PLXDC1;PLXND1;PPP1R1B;PPP1R9A;QDPR;RASGRP2;RELN;RGS2;RHOC;ROBO2;SCRG1;SLC38A2;SLC6A13;STARD10;STMN4;STRN;TENM3;TGFB2;THSD7A;TIAM2;TSPEAR;VASP;VCAM1;ZSWIM6	3.67100791952748e-05
17	GO:0005887	1.25217637794956e-06	1.91372272792949	44.5471775134126	77	1615	integral component of plasma membrane	ACVR1C;ADAM23;ADCY5;ADORA2A;APCDD1;ATP1A2;ATP2B1;CACNA1I;CCR6;CD4;CDHR1;CEACAM1;CEACAM5;CHRM4;DCC;DRD1;DRD2;EPHA3;EPHB4;EPS8;FGFR3;GABRD;GJB2;GPR52;GPR6;GRM3;HTR1B;ITGA11;ITGA6;ITGB4;KCNA4;KCNAB1;KCNH4;KCNK13;KCNK2;KDR;KIRREL2;LGR4;LRFN5;MME;MMP14;MRC1;MUSK;NRP2;PCDH20;PCDHB16;PCDHB11;PCDHB12;PCDHB5;PCDHGA1;PCDHGB7;PLXND1;RAMP2;RYR1;SCN4B;SLC13A4;SLC16A1;SLC22A6;SLC24A3;SLC31A1;SLC38A2;SLC38A3;SLC4A4;SLC6A13;SLC6A20;SLC7A10;SLCO1A2;SLCO1C1;STRA6;TENM3;THBD;TMPRSS9;TPBG;TRAF3;TRPM3;VCAM1;VIPR1	4.70671003241041e-05
18	GO:0120025	1.42141162437965e-06	1.79696995557211	59.0560415208771	95	2141	plasma membrane bounded cell projection	ABLIM3;ABR;ACTN2;ADCY5;ADORA2A;ANLN;ATP1A2;ATP2B1;BBS2;BCL11B;C4B;C4A;CACNA1I;CALB1;CAMK2N1;CA4;CCR6;CDHR1;CDKL5;CEACAM1;CEP128;CHRM4;CNGA3;CNTN2;CNTN4;DCC;DGKI;DLG5;DRD1;DRD2;DST;EPHA3;EPHB4;EPS8;FGD1;FYN;FZD9;GABRD;GDPD5;GJB2;GLIS2;GPR83;GRM3;HSPB1;HTR1B;IL1RAPL1;IMPG1;ITGA6;JCAD;KANK1;KCNA4;KCNAB1;KCNK2;KIF13B;LDB3;LRRK2;MME;MTSS2;MYH10;MYH14;MYO1B;MYO1D;MYO3B;MYOC;NEXN;NGEF;NRBP1;NRP2;PALMD;PARVB;PCSK2;PENK;PLXDC1;PLXND1;PPP1R1B;PPP1R9A;QDPR;RASGRP2;RELN;RGS2;RHOC;ROBO2;SCRG1;SLC38A2;SLC6A13;STARD10;STMN4;STRN;TENM3;TGFB2;TIAM2;TSPEAR;VASP;VCAM1;ZSWIM6	5.04601126654775e-05
19	GO:0098858	1.93648151059237e-06	3.77037367463885	5.87526242127362	20	213	actin-based cell projection	ACTN2;BBS2;CALB1;CEACAM1;EPS8;FZD9;ITGA6;KIF13B;LRRK2;MYO1B;MYO1D;MYO3B;PPP1R9A;RHOC;STARD10;TIAM2;TSPEAR;VASP;VCAM1;ZSWIM6	6.51269308036067e-05
20	GO:0098794	2.42056459371647e-06	2.43702644524056	17.4327035222767	39	632	postsynapse	ABR;ACTN2;ADORA2A;ATP1A2;CALB1;CAMK2N1;CAMK4;CDKL5;CHRM4;CNTN2;DCC;DGKI;DLG5;DRD1;DRD2;EPB41;EPS8;ERBIN;FYN;FZD9;GABRD;GRM3;IGSF11;IL1RAPL1;ITPR1;KCNA4;LRFN5;LRRK2;MUSK;MYH10;NRP2;PALMD;PPP1R1B;PPP1R9A;RGS7BP;RGS9;STRN;SYNE1;WNT5A	7.73370387692412e-05
21	GO:0005604	4.54221593211605e-06	5.2666829506595	2.81350594821554	13	102	basement membrane	COL4A1;COL4A5;DST;ERBIN;FBLN1;FN1;FREM2;ITGA6;LAMC3;MATN2;NID1;THBS4;TMEFF1	0.000138213141934388
22	GO:0031982	6.72880510525457e-06	1.58731357196122	102.58263354327	143	3719	vesicle	ACTN2;ACY1;ARHGDIB;ARRDC2;ARRDC3;ATP1A2;ATP2B1;ATP8A1;BMP7;C4B;C4A;CALB1;CAMK4;CA1;CA4;CD248;CD4;CDC42EP4;CEACAM3;CEACAM8;CEACAM1;CEACAM5;CEACAM6;CHMP3;CLEC3B;CNTLN;COL1A1;COL1A2;COLEC12;CP;CPQ;CTSC;CUX2;DAB2;DGKI;DRD2;DST;ENPP4;EPHA3;EPHB4;EPHX2;EPS8;FBLN1;FGFR3;FGFRL1;FGL2;FN1;FNBP1L;FREM2;FYN;FZD7;GATM;GIPC2;GLRX;GPR155;H2BC8;H3C13;HPS1;HSPB1;HTRA1;IGFBP2;IL33;IRGM;ISLR;ITGB4;ITIH2;ITPR1;JADE2;KDR;KIFC3;KRT10;LDLRAD4;LRRK2;LSR;MGP;MME;MMP14;MRC1;MYH10;MYH14;MYO1B;MYO1D;MYOC;NID1;NOS3;NOTCH1;OGN;PCOLCE;PCSK2;PCSK9;PDE8A;PDIA4;PENK;PHGDH;PIK3C2B;PLEKHO2;PLS1;PMEPA1;PPIC;PTGDS;PYGM;QDPR;RASGEF1B;RHOC;ROBO2;RRAGD;RREB1;RYR1;RYR3;SEMA5A;SERPINB1;SERPING1;SGK3;SH3BP4;SKIL;SLC16A1;SLC22A6;SLC22A8;SLC31A1;SLC38A9;SLC4A4;SLC6A13;SLC9A3R2;SPEN;ST3GAL1;STK26;SUN2;TGFA;TGFB2;THBS4;TIAM2;TMEM192;TMEM63A;TOMM70;TRAF3;TF;TUBB2A;VASP;VCAM1;WNT5A;WNT7B;YWHAG;ZFYVE28	0.000195441202829894
23	GO:0044297	1.45349910500701e-05	2.35161900476619	16.0811173314672	35	583	cell body	ADORA2A;ATP1A2;ATP2B1;C4A;CALB1;CAMK2N1;CNGA3;CNTN2;DGKI;DRD2;FABP7;FYN;GABRD;GDPD5;GJB2;KCNAB1;KCNK2;KREMEN1;LRRK2;MME;MYH10;MYO1D;PCSK2;PDE10A;PDE1B;PENK;PLXDC1;PPP1R1B;PPP1R9A;RPE65;SLC31A1;SLC38A2;STRN;TGFB2;TIAM2	0.000403819968738903
24	GO:0043025	1.6640404666355e-05	2.43776404060933	14.1778633076744	32	514	neuronal cell body	ADORA2A;ATP1A2;ATP2B1;C4A;CALB1;CAMK2N1;CNGA3;CNTN2;DGKI;DRD2;FABP7;GABRD;GDPD5;KCNAB1;KCNK2;KREMEN1;LRRK2;MME;MYH10;MYO1D;PCSK2;PDE10A;PDE1B;PENK;PLXDC1;PPP1R1B;PPP1R9A;SLC31A1;SLC38A2;STRN;TGFB2;TIAM2	0.000425570058386097
25	GO:0036477	1.72549461892536e-05	2.09462470244726	23.2252157686028	45	842	somatodendritic compartment	ABR;ACTN2;ADORA2A;ATP1A2;ATP2B1;C4B;C4A;CALB1;CAMK2N1;CDKL5;CHRM4;CNGA3;CNTN2;DGKI;DRD1;DRD2;FABP7;FYN;GABRD;GDPD5;GRM3;HTR1B;IL1RAPL1;KCNA4;KCNAB1;KCNK2;KREMEN1;LRRK2;MME;MYH10;MYO1D;PALMD;PCSK2;PDE10A;PDE1B;PENK;PLXDC1;PPP1R1B;PPP1R9A;RELN;SLC31A1;SLC38A2;STRN;TGFB2;TIAM2	0.000425570058386097
