GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
21	GO:0008637	0.00265503455423802	7.52875695732839	0.578512396694215	4	102	apoptotic mitochondrial changes	Bbc3;Eya2;Gper1;Pla2g6	0.0386033156347489
22	GO:1903076	0.00265503455423802	7.52875695732839	0.578512396694215	4	102	regulation of protein localization to plasma membrane	Gper1;Pkdcc;Rangrf;Zdhhc7	0.0386033156347489
23	GO:1905475	0.00267965294230069	5.67917448405253	0.958515637660023	5	169	regulation of protein localization to membrane	Bbc3;Gper1;Pkdcc;Rangrf;Zdhhc7	0.0386033156347489
24	GO:0019731	0.00276130436537282	30.0490196078431	0.0794036622913628	2	14	antibacterial humoral response	B2m;Pla2g6	0.0386033156347489
25	GO:0097755	0.00282991608178283	11.6465544617339	0.283584508183439	3	50	positive regulation of blood vessel diameter	Gper1;Kdr;Pla2g6	0.0386033156347489
26	GO:0001568	0.00322990316529797	3.27518671170473	3.0513693080538	9	538	blood vessel development	Cdh5;Cfh;Col3a1;Gja4;Gper1;Gpr4;Itga7;Kdr;Notch4	0.0386033156347489
27	GO:0072331	0.00326421761234446	7.09090909090909	0.612542537676227	4	108	signal transduction by p53 class mediator	Bbc3;Hic1;Msx1;Sesn2	0.0386033156347489
28	GO:0001836	0.00352390745649054	10.729587357331	0.306271268838114	3	54	release of cytochrome c from mitochondria	Bbc3;Gper1;Pla2g6	0.0386033156347489
29	GO:0060055	0.00361471000141818	25.7521008403361	0.0907470426187004	2	16	angiogenesis involved in wound healing	Gpr4;Kdr	0.0386033156347489
30	GO:0009987	0.00364120434759177	5.12678169542386	60.8685788364933	68	10732	cellular process	Adck1;Aebp1;Aifm3;Alkbh4;B2m;Bbc3;Cdh5;Cfh;Clcn7;Clybl;Cmtr1;Col3a1;Col5a2;Colec12;Coro6;Crlf1;Ctbp1;Eya2;F8a;Fbxo44;Foxf2;Foxq1;Fsd1;Gfod2;Gja4;Gper1;Gpr4;Gtf2f2;Hic1;Ikzf4;Irf1;Itga7;Itm2a;Kdr;Lrrfip1;Magoh;Mea1;Msx1;Mtres1;Mvb12a;Nckipsd;Ndufv1;Nfkbie;Notch4;Pafah2;Pear1;Pfdn1;Pi4k2a;Pkdcc;Pla2g6;Ppp2r5b;Preb;Psmg3;Ptpn14;Rangrf;Serp2;Serping1;Sesn2;Slc13a3;Spef1;Spout1;Trmt1;Ttll12;Ube2q1;Vwf;Yars2;Zdhhc7;Zfyve27	0.0386033156347489
31	GO:0097194	0.00371219820803112	10.5223880597015	0.311942959001783	3	55	execution phase of apoptosis	Aifm3;Bbc3;Gper1	0.0386033156347489
32	GO:0002920	0.00408170639876625	24.0333333333333	0.0964187327823691	2	17	regulation of humoral immune response	Cfh;Serping1	0.0386033156347489
33	GO:0035025	0.00408170639876625	24.0333333333333	0.0964187327823691	2	17	positive regulation of Rho protein signal transduction	Col3a1;Gpr4	0.0386033156347489
34	GO:0097435	0.00415839575488744	3.14450074515648	3.17047480149084	9	559	supramolecular fiber organization	Aebp1;B2m;Cdh5;Col3a1;Col5a2;Coro6;Fsd1;Rangrf;Spef1	0.0386033156347489
35	GO:0044331	0.00457515250586067	22.5294117647059	0.102090422946038	2	18	cell-cell adhesion mediated by cadherin	Cdh5;Notch4	0.0386033156347489
36	GO:0007204	0.00472481036250113	4.9443535188216	1.09463620158807	5	193	positive regulation of cytosolic calcium ion concentration	Bbc3;Gper1;Gpr4;Kdr;Pla2g6	0.0386033156347489
37	GO:0048523	0.00473272800869054	1.947514110854	20.3500243072436	31	3588	negative regulation of cellular process	Adck1;Aebp1;B2m;Bbc3;Cdh5;Col3a1;Col5a2;Crlf1;Ctbp1;Eya2;Foxf2;Foxq1;Gper1;Hic1;Ikzf4;Irf1;Itm2a;Kdr;Lrrfip1;Msx1;Nfkbie;Notch4;Pafah2;Pkdcc;Pla2g6;Ppp2r5b;Ptpn14;Serping1;Sesn2;Spef1;Ttll12	0.0386033156347489
38	GO:1904375	0.00504234096120326	6.24242424242424	0.69194619996759	4	122	regulation of protein localization to cell periphery	Gper1;Pkdcc;Rangrf;Zdhhc7	0.0386033156347489
39	GO:0033043	0.00520636845532675	2.49457300839648	5.90422946037919	13	1041	regulation of organelle organization	Adck1;Alkbh4;Bbc3;Cdh5;Ctbp1;Fsd1;Gper1;Kdr;Msx1;Pla2g6;Preb;Rangrf;Spef1	0.0386033156347489
40	GO:0030198	0.00560285956597237	4.73940345368917	1.14000972289742	5	201	extracellular matrix organization	Aebp1;Col3a1;Col5a2;Foxf2;Gfod2	0.0386033156347489
41	GO:0043062	0.00560285956597237	4.73940345368917	1.14000972289742	5	201	extracellular structure organization	Aebp1;Col3a1;Col5a2;Foxf2;Gfod2	0.0386033156347489
42	GO:0002560	0.00567169016366875	Inf	0.00567169016366877	1	1	basophil mediated immunity	Pi4k2a	0.0386033156347489
43	GO:0002561	0.00567169016366875	Inf	0.00567169016366877	1	1	basophil degranulation	Pi4k2a	0.0386033156347489
44	GO:0030264	0.00567169016366875	Inf	0.00567169016366877	1	1	nuclear fragmentation involved in apoptotic nuclear change	Gper1	0.0386033156347489
45	GO:0032464	0.00567169016366875	Inf	0.00567169016366877	1	1	positive regulation of protein homooligomerization	Bbc3	0.0386033156347489
46	GO:0036451	0.00567169016366875	Inf	0.00567169016366877	1	1	cap mRNA methylation	Cmtr1	0.0386033156347489
47	GO:0044381	0.00567169016366875	Inf	0.00567169016366877	1	1	glucose import in response to insulin stimulus	Zdhhc7	0.0386033156347489
48	GO:0070184	0.00567169016366875	Inf	0.00567169016366877	1	1	mitochondrial tyrosyl-tRNA aminoacylation	Yars2	0.0386033156347489
49	GO:0090226	0.00567169016366875	Inf	0.00567169016366877	1	1	regulation of microtubule nucleation by Ran protein signal transduction	Rangrf	0.0386033156347489
50	GO:0097273	0.00567169016366875	Inf	0.00567169016366877	1	1	creatinine homeostasis	Cfh	0.0386033156347489
51	GO:0097309	0.00567169016366875	Inf	0.00567169016366877	1	1	cap1 mRNA methylation	Cmtr1	0.0386033156347489
52	GO:0098905	0.00567169016366875	Inf	0.00567169016366877	1	1	regulation of bundle of His cell action potential	Rangrf	0.0386033156347489
53	GO:0106064	0.00567169016366875	Inf	0.00567169016366877	1	1	regulation of cobalamin metabolic process	Clybl	0.0386033156347489
54	GO:0106121	0.00567169016366875	Inf	0.00567169016366877	1	1	positive regulation of cobalamin metabolic process	Clybl	0.0386033156347489
55	GO:1901403	0.00567169016366875	Inf	0.00567169016366877	1	1	positive regulation of tetrapyrrole metabolic process	Clybl	0.0386033156347489
56	GO:2000724	0.00567169016366875	Inf	0.00567169016366877	1	1	positive regulation of cardiac vascular smooth muscle cell differentiation	Gper1	0.0386033156347489
57	GO:2001055	0.00567169016366875	Inf	0.00567169016366877	1	1	positive regulation of mesenchymal cell apoptotic process	Msx1	0.0386033156347489
58	GO:0051899	0.00568532017812155	8.96329826278444	0.362988170474801	3	64	membrane depolarization	B2m;Kdr;Rangrf	0.0386033156347489
59	GO:0048878	0.00580227270094997	2.66287439052705	4.61675579322638	11	814	chemical homeostasis	Adck1;B2m;Bbc3;Cdh5;Cfh;Gper1;Gpr4;Kdr;Pla2g6;Rangrf;Sesn2	0.0386033156347489
60	GO:0048592	0.0058088761417294	5.98620349839862	0.720304650785934	4	127	eye morphogenesis	Cfh;Col5a2;Foxf2;Kdr	0.0386033156347489
61	GO:0098542	0.00604749073157419	3.18369550546632	2.75644141954302	8	486	defense response to other organism	B2m;Cfh;Colec12;Gper1;Irf1;Pla2g6;Serping1;Ttll12	0.0386033156347489
62	GO:0071230	0.00619416905043463	8.6773276474769	0.374331550802139	3	66	cellular response to amino acid stimulus	Col3a1;Col5a2;Sesn2	0.0386033156347489
63	GO:0006956	0.00621113867273037	18.9674922600619	0.119105493437044	2	21	complement activation	Cfh;Serping1	0.0386033156347489
64	GO:0009890	0.00630974098619145	2.35662701784197	6.75498298492951	14	1191	negative regulation of biosynthetic process	Aebp1;Ctbp1;Foxf2;Foxq1;Gper1;Hic1;Ikzf4;Irf1;Itm2a;Lrrfip1;Msx1;Nfkbie;Notch4;Sesn2	0.0386033156347489
65	GO:0010629	0.00675538608076126	2.22006920415225	8.28633932912008	16	1461	negative regulation of gene expression	Aebp1;Ctbp1;Foxf2;Foxq1;Gper1;Hic1;Ikzf4;Irf1;Kdr;Lrrfip1;Magoh;Msx1;Nfkbie;Notch4;Sesn2;Spout1	0.0386033156347489
66	GO:0008340	0.00680734581952681	18.0176470588235	0.124777183600713	2	22	determination of adult lifespan	Bbc3;Cfh	0.0386033156347489
67	GO:1901798	0.00680734581952681	18.0176470588235	0.124777183600713	2	22	positive regulation of signal transduction by p53 class mediator	Hic1;Msx1	0.0386033156347489
68	GO:2000352	0.00680734581952681	18.0176470588235	0.124777183600713	2	22	negative regulation of endothelial cell apoptotic process	Cdh5;Kdr	0.0386033156347489
69	GO:0090596	0.00685565313392631	4.50560119492158	1.19672662453411	5	211	sensory organ morphogenesis	Cfh;Col5a2;Foxf2;Kdr;Msx1	0.0386033156347489
70	GO:0060021	0.00700706662763512	8.280868385346	0.391346621293145	3	69	roof of mouth development	Foxf2;Msx1;Pkdcc	0.0386033156347489
71	GO:0034976	0.00712797668803362	4.46153846153846	1.20807000486145	5	213	response to endoplasmic reticulum stress	Bbc3;Fbxo44;Pla2g6;Serp2;Sesn2	0.0386033156347489
72	GO:0048566	0.00742849632654635	17.1582633053221	0.130448873764382	2	23	embryonic digestive tract development	Foxf2;Pkdcc	0.0386033156347489
73	GO:0006874	0.00744045380963016	3.76698825503356	1.72419380975531	6	304	cellular calcium ion homeostasis	Bbc3;Cdh5;Gper1;Gpr4;Kdr;Pla2g6	0.0386033156347489
74	GO:0048584	0.0076864674195353	2.18571609151814	8.39977313239345	16	1481	positive regulation of response to stimulus	B2m;Bbc3;Cdh5;Cfh;Col3a1;Crlf1;Eya2;Gper1;Gpr4;Hic1;Irf1;Kdr;Msx1;Pla2g6;Ppp2r5b;Serping1	0.0386033156347489
75	GO:0051260	0.00776071390569725	5.48982360922659	0.782693242586291	4	138	protein homooligomerization	B2m;Bbc3;Clybl;Ikzf4	0.0386033156347489
76	GO:0030510	0.00788049769151015	7.91888384166126	0.408361691784152	3	72	regulation of BMP signaling pathway	Cdh5;Kdr;Msx1	0.0386033156347489
77	GO:1904035	0.00788049769151015	7.91888384166126	0.408361691784152	3	72	regulation of epithelial cell apoptotic process	Cdh5;Gper1;Kdr	0.0386033156347489
78	GO:0072359	0.00789519869047408	2.54386958456373	4.81526494895479	11	849	circulatory system development	Cdh5;Cfh;Col3a1;Gja4;Gper1;Gpr4;Itga7;Kdr;Msx1;Notch4;Ptpn14	0.0386033156347489
79	GO:0001945	0.00807429639080194	16.3770053475936	0.136120563928051	2	24	lymph vessel development	Kdr;Ptpn14	0.0386033156347489
80	GO:2000113	0.00838891407705186	2.33970706582971	6.25587425052666	13	1103	negative regulation of cellular macromolecule biosynthetic process	Aebp1;Ctbp1;Foxf2;Foxq1;Hic1;Ikzf4;Irf1;Itm2a;Lrrfip1;Msx1;Nfkbie;Notch4;Sesn2	0.0386033156347489
81	GO:0009611	0.00853170215609635	3.65380700325733	1.77523902122833	6	313	response to wounding	Cfh;Col3a1;Gpr4;Kdr;Serping1;Vwf	0.0386033156347489
82	GO:0055074	0.00853170215609635	3.65380700325733	1.77523902122833	6	313	calcium ion homeostasis	Bbc3;Cdh5;Gper1;Gpr4;Kdr;Pla2g6	0.0386033156347489
83	GO:0007005	0.00862246542915413	3.2556927297668	2.33673634743153	7	412	mitochondrion organization	Adck1;Bbc3;Eya2;Gper1;Kdr;Pla2g6;Sesn2	0.0386033156347489
84	GO:0031348	0.00877504348230239	5.29016786570743	0.811051693404635	4	143	negative regulation of defense response	Cdh5;Gper1;Serping1;Ttll12	0.0386033156347489
85	GO:0031110	0.00914096743455816	7.48251891228788	0.431048452438827	3	76	regulation of microtubule polymerization or depolymerization	Cdh5;Rangrf;Spef1	0.0386033156347489
86	GO:0071229	0.00914096743455816	7.48251891228788	0.431048452438827	3	76	cellular response to acid chemical	Col3a1;Col5a2;Sesn2	0.0386033156347489
87	GO:0018108	0.00941655770323869	4.15626077957917	1.29314535731648	5	228	peptidyl-tyrosine phosphorylation	Crlf1;Irf1;Kdr;Pkdcc;Ppp2r5b	0.0386033156347489
88	GO:0051480	0.00941655770323869	4.15626077957917	1.29314535731648	5	228	regulation of cytosolic calcium ion concentration	Bbc3;Gper1;Gpr4;Kdr;Pla2g6	0.0386033156347489
89	GO:0010558	0.00942155676848581	2.30256019796326	6.34662129314536	13	1119	negative regulation of macromolecule biosynthetic process	Aebp1;Ctbp1;Foxf2;Foxq1;Hic1;Ikzf4;Irf1;Itm2a;Lrrfip1;Msx1;Nfkbie;Notch4;Sesn2	0.0386033156347489
90	GO:1904018	0.00942343823271712	5.17712334613743	0.828066763895641	4	146	positive regulation of vasculature development	Cdh5;Gper1;Kdr;Notch4	0.0386033156347489
91	GO:0043200	0.00947343328582385	7.38079870915692	0.436720142602496	3	77	response to amino acid	Col3a1;Col5a2;Sesn2	0.0386033156347489
92	GO:0018212	0.0099286736019165	4.1000680735194	1.31016042780749	5	231	peptidyl-tyrosine modification	Crlf1;Irf1;Kdr;Pkdcc;Ppp2r5b	0.0386033156347489
93	GO:0009268	0.0101566924993214	14.4082352941176	0.153135634419057	2	27	response to pH	Clcn7;Gpr4	0.0386033156347489
94	GO:0035909	0.0101566924993214	14.4082352941176	0.153135634419057	2	27	aorta morphogenesis	Col3a1;Notch4	0.0386033156347489
95	GO:0072503	0.0103055198429135	3.5015625	1.84897099335602	6	326	cellular divalent inorganic cation homeostasis	Bbc3;Cdh5;Gper1;Gpr4;Kdr;Pla2g6	0.0386033156347489
96	GO:0097345	0.0108982014424962	13.8529411764706	0.158807324582726	2	28	mitochondrial outer membrane permeabilization	Bbc3;Eya2	0.0386033156347489
97	GO:2001235	0.0110559974847827	4.93105552165955	0.867768595041322	4	153	positive regulation of apoptotic signaling pathway	Bbc3;Gper1;Msx1;Pla2g6	0.0386033156347489
98	GO:0048565	0.0112413389549579	6.91082561874173	0.465078593420839	3	82	digestive tract development	Col3a1;Foxf2;Pkdcc	0.0386033156347489
99	GO:0001868	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	regulation of complement activation, lectin pathway	Serping1	0.0386033156347489
100	GO:0001869	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	negative regulation of complement activation, lectin pathway	Serping1	0.0386033156347489
101	GO:0001905	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	activation of membrane attack complex	Cfh	0.0386033156347489
102	GO:0002276	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	basophil activation involved in immune response	Pi4k2a	0.0386033156347489
103	GO:0002940	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	tRNA N2-guanine methylation	Trmt1	0.0386033156347489
104	GO:0006437	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	tyrosyl-tRNA aminoacylation	Yars2	0.0386033156347489
105	GO:0010041	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	response to iron(III) ion	B2m	0.0386033156347489
106	GO:0019075	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	virus maturation	Mvb12a	0.0386033156347489
107	GO:0032461	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	positive regulation of protein oligomerization	Bbc3	0.0386033156347489
108	GO:0032462	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	regulation of protein homooligomerization	Bbc3	0.0386033156347489
109	GO:0034124	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	regulation of MyD88-dependent toll-like receptor signaling pathway	Irf1	0.0386033156347489
110	GO:0035880	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	embryonic nail plate morphogenesis	Msx1	0.0386033156347489
111	GO:0036090	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	cleavage furrow ingression	Alkbh4	0.0386033156347489
112	GO:0045575	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	basophil activation	Pi4k2a	0.0386033156347489
113	GO:0046136	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	positive regulation of vitamin metabolic process	Clybl	0.0386033156347489
114	GO:0071283	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	cellular response to iron(III) ion	B2m	0.0386033156347489
115	GO:0071389	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	cellular response to mineralocorticoid stimulus	Gper1	0.0386033156347489
116	GO:1902010	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	negative regulation of translation in response to endoplasmic reticulum stress	Sesn2	0.0386033156347489
117	GO:1902044	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	regulation of Fas signaling pathway	Zdhhc7	0.0386033156347489
118	GO:1903224	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	regulation of endodermal cell differentiation	Col5a2	0.0386033156347489
119	GO:1903225	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	negative regulation of endodermal cell differentiation	Col5a2	0.0386033156347489
120	GO:1904432	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	regulation of ferrous iron binding	B2m	0.0386033156347489
121	GO:1904434	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	positive regulation of ferrous iron binding	B2m	0.0386033156347489
122	GO:1904435	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	regulation of transferrin receptor binding	B2m	0.0386033156347489
123	GO:1904437	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	positive regulation of transferrin receptor binding	B2m	0.0386033156347489
124	GO:1904880	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	response to hydrogen sulfide	Kdr	0.0386033156347489
125	GO:1904881	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	cellular response to hydrogen sulfide	Kdr	0.0386033156347489
126	GO:2000722	0.0113116692325078	177.840579710145	0.0113433803273375	1	2	regulation of cardiac vascular smooth muscle cell differentiation	Gper1	0.0386033156347489
127	GO:0051130	0.0116143557378065	2.30949044803664	5.79079565710582	12	1021	positive regulation of cellular component organization	Adck1;B2m;Bbc3;Cdh5;Ctbp1;Gper1;Kdr;Msx1;Nckipsd;Pla2g6;Ppp2r5b;Zfyve27	0.0393241965925731
128	GO:0055065	0.011962886551491	3.04526748971193	2.48987198185059	7	439	metal ion homeostasis	B2m;Bbc3;Cdh5;Gper1;Gpr4;Kdr;Pla2g6	0.0401878220089151
129	GO:0031327	0.0122799104579357	2.21850079744817	6.56214551936477	13	1157	negative regulation of cellular biosynthetic process	Aebp1;Ctbp1;Foxf2;Foxq1;Hic1;Ikzf4;Irf1;Itm2a;Lrrfip1;Msx1;Nfkbie;Notch4;Sesn2	0.0404202674399584
130	GO:0090100	0.0123874776956641	6.65635238441937	0.482093663911846	3	85	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	Cdh5;Kdr;Msx1	0.0404202674399584
131	GO:0048011	0.0124505906430438	12.8613445378151	0.170150704910063	2	30	neurotrophin TRK receptor signaling pathway	Ppp2r5b;Zfyve27	0.0404202674399584
132	GO:0050801	0.0125498528891069	2.78178368121442	3.13077297034516	8	552	ion homeostasis	B2m;Bbc3;Cdh5;Gper1;Gpr4;Kdr;Pla2g6;Rangrf	0.0404202674399584
133	GO:0072507	0.0128326262180065	3.33035714285714	1.93971803597472	6	342	divalent inorganic cation homeostasis	Bbc3;Cdh5;Gper1;Gpr4;Kdr;Pla2g6	0.0404202674399584
134	GO:1902110	0.0132609144786336	12.4168356997972	0.175822395073732	2	31	positive regulation of mitochondrial membrane permeability involved in apoptotic process	Bbc3;Eya2	0.0404202674399584
135	GO:1901342	0.0138413064139691	3.76047529706066	1.42359423108086	5	251	regulation of vasculature development	Cdh5;Gper1;Gpr4;Kdr;Notch4	0.0404202674399584
136	GO:0045446	0.0140165419926711	6.34467198889275	0.504780424566521	3	89	endothelial cell differentiation	Cdh5;Kdr;Notch4	0.0404202674399584
137	GO:1905477	0.0144419480608829	6.27123005661348	0.51045211473019	3	90	positive regulation of protein localization to membrane	Bbc3;Gper1;Rangrf	0.0404202674399584
138	GO:0051128	0.0149278955112842	1.91570001373923	11.4397990601199	19	2017	regulation of cellular component organization	Adck1;Aebp1;Alkbh4;B2m;Bbc3;Cdh5;Ctbp1;Fsd1;Gper1;Kdr;Msx1;Nckipsd;Pla2g6;Ppp2r5b;Preb;Rangrf;Sesn2;Spef1;Zfyve27	0.0404202674399584
139	GO:0010259	0.0149484470365392	11.6138519924099	0.18716577540107	2	33	multicellular organism aging	Bbc3;Cfh	0.0404202674399584
140	GO:0019730	0.0149484470365392	11.6138519924099	0.18716577540107	2	33	antimicrobial humoral response	B2m;Pla2g6	0.0404202674399584
141	GO:0045601	0.0149484470365392	11.6138519924099	0.18716577540107	2	33	regulation of endothelial cell differentiation	Cdh5;Notch4	0.0404202674399584
142	GO:1902686	0.0149484470365392	11.6138519924099	0.18716577540107	2	33	mitochondrial outer membrane permeabilization involved in programmed cell death	Bbc3;Eya2	0.0404202674399584
143	GO:0006952	0.0149907302929163	2.40284757118928	4.57138227191703	10	806	defense response	B2m;Cdh5;Cfh;Colec12;Gper1;Gpr4;Irf1;Pla2g6;Serping1;Ttll12	0.0404202674399584
144	GO:0031347	0.014994735948304	3.21228448275862	2.00777831793875	6	354	regulation of defense response	Cdh5;Gper1;Gpr4;Irf1;Serping1;Ttll12	0.0404202674399584
145	GO:0001101	0.0153146423581571	6.12929733355693	0.521795495057527	3	92	response to acid chemical	Col3a1;Col5a2;Sesn2	0.0404202674399584
146	GO:0042742	0.0153146423581571	6.12929733355693	0.521795495057527	3	92	defense response to bacterium	B2m;Colec12;Pla2g6	0.0404202674399584
147	GO:0045892	0.0155703895197404	2.28974979822437	5.3030303030303	11	935	negative regulation of transcription, DNA-templated	Aebp1;Ctbp1;Foxf2;Foxq1;Hic1;Ikzf4;Irf1;Lrrfip1;Msx1;Nfkbie;Notch4	0.0404202674399584
148	GO:0008015	0.0155727240918609	3.18402777777778	2.02479338842975	6	357	blood circulation	Cdh5;Gper1;Gpr4;Kdr;Pla2g6;Rangrf	0.0404202674399584
149	GO:0055123	0.0157619592235055	6.06069651741294	0.527467185221196	3	93	digestive system development	Col3a1;Foxf2;Pkdcc	0.0404202674399584
150	GO:0140053	0.0157619592235055	6.06069651741294	0.527467185221196	3	93	mitochondrial gene expression	Cfh;Mtres1;Yars2	0.0404202674399584
151	GO:1904019	0.0157619592235055	6.06069651741294	0.527467185221196	3	93	epithelial cell apoptotic process	Cdh5;Gper1;Kdr	0.0404202674399584
152	GO:0048514	0.0159871358275085	2.86608442503639	2.63733592610598	7	465	blood vessel morphogenesis	Cdh5;Cfh;Col3a1;Gpr4;Itga7;Kdr;Notch4	0.0404202674399584
153	GO:1902679	0.0160308626804898	2.27907656341321	5.32571706368498	11	939	negative regulation of RNA biosynthetic process	Aebp1;Ctbp1;Foxf2;Foxq1;Hic1;Ikzf4;Irf1;Lrrfip1;Msx1;Nfkbie;Notch4	0.0404202674399584
154	GO:1903507	0.0160308626804898	2.27907656341321	5.32571706368498	11	939	negative regulation of nucleic acid-templated transcription	Aebp1;Ctbp1;Foxf2;Foxq1;Hic1;Ikzf4;Irf1;Lrrfip1;Msx1;Nfkbie;Notch4	0.0404202674399584
155	GO:0007006	0.0162166067049251	5.99360341151386	0.533138875384865	3	94	mitochondrial membrane organization	Adck1;Bbc3;Eya2	0.0404202674399584
156	GO:0007596	0.0162166067049251	5.99360341151386	0.533138875384865	3	94	blood coagulation	Cfh;Serping1;Vwf	0.0404202674399584
157	GO:0048729	0.0165068453231387	2.84671005061461	2.65435099659699	7	468	tissue morphogenesis	Col3a1;Foxf2;Foxq1;Kdr;Msx1;Notch4;Zdhhc7	0.0404202674399584
158	GO:0072659	0.0166302156476227	3.58199165175909	1.49165451304489	5	263	protein localization to plasma membrane	Gper1;Pkdcc;Rangrf;Zdhhc7;Zfyve27	0.0404202674399584
