GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
13	GO:0051716	3.74570139870825e-07	1.97888369355524	80.639028340081	117	4486	cellular response to stimulus	Abhd2;Abi2;Ackr2;Actr2;Adgrb1;Adgrl2;Agap2;Akt2;Alpk1;Arhgap10;Arhgap20;Arhgef2;Arhgef3;Asb2;Atp2a2;Atrx;Atxn1;C1qtnf4;Cacnb1;Camk4;Ccnd2;Cd276;Cpeb4;Cry2;Cx3cl1;Cxadr;Cyp46a1;Deptor;Dlg2;Dlg4;Dlgap3;Dock3;Eepd1;Egr1;Egr2;Egr3;Fam168a;Fcrls;Foxo3;Fstl4;Gabra4;Gabrd;Gnao1;Grik5;Grin1;Grm3;Gsg1l;Gucy1b1;Homer1;Hrh3;Hrk;Il1rapl1;Inpp5d;Insyn1;Ints7;Itpr1;Jph3;Junb;Kcnq3;Klf9;Map2k6;Mapk1;Mapk4;Mark2;Mertk;Neurl1a;Ngef;Nlgn1;Npas2;Nr1d1;Nr4a1;Nr4a2;Nrip1;Oprd1;Pja2;Plcb1;Plcl2;Plk2;Plxna2;Plxnd1;Pml;Ppp1r1a;Ppp1r9b;Prkcb;Prkci;Prkcz;Psd;Psme4;Rab11b;Rab11fip2;Rapgef4;Rasgef1a;Rasgrp1;Rgs4;Rgs7bp;Rin1;Rnf125;Rnf169;Rps6ka3;Sec14l1;Sema3a;Sipa1l1;Skil;Slc9b2;Smad3;Spred1;Spry2;Sptbn1;Srpk1;Stat6;Stk32c;Stk38l;Tdg;Tiam2;Ubqln4;Zbtb7a;Zfyve28	2.11776194465428e-05
14	GO:0043269	4.26886641891278e-07	3.27448453608247	9.70688259109312	28	540	regulation of ion transport	Akt2;Atp2b2;Cacnb1;Cx3cl1;Dlg4;Gnao1;Gramd2;Grin1;Gsg1l;Homer1;Hrh3;Itpr1;Jph3;Kcng1;Kcnj4;Kcnq3;Kcnq5;Kcns2;Map2k6;Nlgn1;Oprd1;Plcb1;Pml;Prkcb;Rab11b;Rgs4;Trpc1;Usp2	2.24115486992921e-05
15	GO:0007610	9.84036481128358e-07	3.12750746700067	10.1203238866397	28	563	behavior	Abi2;Atp2b2;Atxn1;Camk4;Ccnd2;Ciart;Csmd1;Dlg4;Egr1;Egr2;Gnao1;Grin1;Homer1;Hrh3;Jph3;Map1a;Nlgn1;Npas2;Nr1d1;Nr4a2;Oprd1;Pja2;Plcb1;Plk2;Prkcz;Rin1;Sgip1;Usp2	4.82177875752896e-05
16	GO:0032879	1.28160906150234e-06	2.1064469265016	38.3242105263158	67	2132	regulation of localization	Abhd2;Adgrb1;Akt2;Ankrd13b;Arhgef2;Atp2a2;Atp2b2;Cacna1i;Cacnb1;Camk4;Cry2;Cx3cl1;Dlg4;Eepd1;Egr1;Foxo3;Gnao1;Gramd2;Grik5;Grin1;Gsg1l;Hace1;Homer1;Hrh3;Il1rapl1;Itpr1;Jph3;Kcng1;Kcnj4;Kcnq3;Kcnq5;Kcns2;Map1a;Map2k6;Mapk1;Mertk;Ndfip2;Nlgn1;Nr1d1;Oprd1;Plcb1;Plk2;Plxna2;Plxnd1;Pml;Ppp1r9b;Prkcb;Prkci;Prkcz;Rab11b;Rab11fip2;Rapgef4;Reep6;Rgs4;Sema3a;Sgip1;Slc9b2;Smad3;Spred1;Spry2;Sptbn1;Tpm1;Trpc1;Ubxn2b;Usp2;Vps18;Vti1b	5.88739162627639e-05
17	GO:0007165	2.07980537322639e-06	1.93020435217962	60.9556275303644	93	3391	signal transduction	Abhd2;Abi2;Ackr2;Adgrb1;Adgrl2;Agap2;Akt2;Alpk1;Arhgap10;Arhgap20;Arhgef2;Arhgef3;Asb2;Atp2a2;Atrx;Atxn1;C1qtnf4;Camk4;Cd276;Cpeb4;Cry2;Cx3cl1;Deptor;Dlg4;Dlgap3;Dock3;Egr1;Fcrls;Foxo3;Fstl4;Gabra4;Gabrd;Gnao1;Grik5;Grin1;Grm3;Gsg1l;Gucy1b1;Homer1;Hrh3;Il1rapl1;Inpp5d;Insyn1;Itpr1;Jph3;Klf9;Map2k6;Mapk1;Mapk4;Mark2;Mertk;Neurl1a;Ngef;Nlgn1;Nr1d1;Nr4a2;Oprd1;Pja2;Plcb1;Plcl2;Plk2;Plxna2;Plxnd1;Pml;Ppp1r1a;Ppp1r9b;Prkcb;Prkci;Prkcz;Psd;Rab11fip2;Rapgef4;Rasgef1a;Rasgrp1;Rgs4;Rgs7bp;Rin1;Rps6ka3;Sec14l1;Sema3a;Sipa1l1;Skil;Smad3;Spred1;Spry2;Sptbn1;Srpk1;Stat6;Stk32c;Stk38l;Tiam2;Zbtb7a;Zfyve28	8.56696673391517e-05
18	GO:0060078	2.09803266953025e-06	6.895838758398	1.83352226720648	11	102	regulation of postsynaptic membrane potential	Atxn1;Cx3cl1;Dlg4;Gabra4;Grik5;Grin1;Insyn1;Nlgn1;Prkcz;Rgs4;Rgs7bp	8.56696673391517e-05
19	GO:0050794	3.47822039187936e-06	1.94332820916014	128.454412955466	161	7146	regulation of cellular process	Abhd2;Abi2;Ackr2;Actr2;Add2;Adgrb1;Adgrl2;Agap2;Akt2;Alpk1;Ankrd13b;Arhgap10;Arhgap20;Arhgef2;Arhgef3;Asb2;Atp2a2;Atp2b2;Atrx;Atxn1;Brpf3;C1qtnf4;Cacna1i;Cacnb1;Camk4;Ccnd2;Ccsap;Cd276;Celf5;Ciart;Cited4;Cpeb4;Cry2;Cx3cl1;Cxadr;Cyp46a1;Ddn;Deptor;Dlg2;Dlg4;Dlgap3;Dock3;Dpf1;Egr1;Egr2;Egr3;Egr4;Erf;Fam168a;Fastk;Fcrls;Foxo3;Fstl4;Gabra4;Gabrd;Gnao1;Grik5;Grin1;Grm3;Gsg1l;Gucy1b1;Hace1;Hlf;Homer1;Hrh3;Hrk;Il1rapl1;Inpp5d;Insyn1;Ints7;Itpr1;Jph3;Junb;Kcng1;Kcnj4;Kcnq3;Kcnq5;Kcns2;Kctd1;Kirrel2;Klf9;Lrrc7;Man2a1;Map1a;Map2k6;Mapk1;Mapk4;Mark2;Med13l;Mertk;Mllt1;Mrtfb;Mxi1;Ndfip2;Neurl1a;Ngef;Nlgn1;Npas2;Nr1d1;Nr4a1;Nr4a2;Nr6a1;Nrip1;Oprd1;Pcbp3;Pja2;Plcb1;Plcl2;Plk2;Plxna2;Plxnd1;Pml;Ppp1r1a;Ppp1r9b;Prkcb;Prkci;Prkcz;Psd;Rab11b;Rab11fip2;Rapgef4;Rasgef1a;Rasgrp1;Rbfox1;Reep6;Rgs4;Rgs7bp;Rin1;Rnf169;Rps6ka3;Sec14l1;Sema3a;Sgip1;Sipa1l1;Skil;Slc9b2;Smad3;Smarcd1;Spred1;Spry2;Sptbn1;Srpk1;Stat6;Stk32c;Stk38l;Tdg;Tiam2;Tpm1;Trpc1;Ubqln4;Ubxn2b;Usp2;Vps18;Vti1b;Zbtb17;Zbtb7a;Zfp239;Zfp46;Zfyve28;Znfx1;Zwilch	0.000134552209896386
20	GO:0051239	3.70474398384901e-06	2.00755285252459	41.9373279352227	70	2333	regulation of multicellular organismal process	Abi2;Actr2;Adgrb1;Adgrl2;Agap2;Arhgef2;Atp2a2;Atxn1;C1qtnf4;Cd276;Cry2;Cx3cl1;Cxadr;Dlg4;Dlgap3;Egr1;Egr2;Egr3;Foxo3;Fstl4;Gnao1;Grin1;Grm3;Homer1;Il1rapl1;Inpp5d;Itpr1;Lrrc7;Man2a1;Map2k6;Mapk1;Mark2;Mertk;Mrtfb;Neurl1a;Ngef;Nlgn1;Npas2;Nr1d1;Nr4a2;Oprd1;Plcb1;Plcl2;Plk2;Plxna2;Plxnd1;Pml;Prkcb;Prkci;Prkcz;Rapgef4;Rasgrp1;Rbfox1;Rgs4;Sec14l1;Sema3a;Sgip1;Sipa1l1;Skil;Slc9b2;Smad3;Spred1;Spry2;Sptbn1;Stat6;Tdg;Tiam2;Tpm1;Usp2;Zbtb7a	0.000136149341406451
21	GO:0051240	4.23164573770556e-06	2.24345658496053	24.7345748987854	48	1376	positive regulation of multicellular organismal process	Actr2;Adgrb1;Adgrl2;Agap2;Arhgef2;Atxn1;C1qtnf4;Cd276;Cx3cl1;Dlg4;Egr1;Egr2;Egr3;Foxo3;Grin1;Il1rapl1;Inpp5d;Itpr1;Lrrc7;Man2a1;Mapk1;Mark2;Mrtfb;Neurl1a;Nlgn1;Npas2;Plcb1;Plk2;Plxna2;Plxnd1;Pml;Prkcb;Prkci;Prkcz;Rapgef4;Rasgrp1;Rgs4;Sec14l1;Sema3a;Sgip1;Skil;Slc9b2;Smad3;Sptbn1;Stat6;Tiam2;Tpm1;Usp2	0.000148107600819695
22	GO:0051924	4.78782560109687e-06	4.82076232151082	3.2536032388664	14	181	regulation of calcium ion transport	Atp2b2;Cacnb1;Cx3cl1;Gnao1;Gramd2;Grin1;Homer1;Itpr1;Jph3;Oprd1;Pml;Rgs4;Trpc1;Usp2	0.000159956900763918
23	GO:0051094	6.71789764222333e-06	2.31380138013801	20.725991902834	42	1153	positive regulation of developmental process	Actr2;Adgrb1;Adgrl2;Agap2;Arhgef2;Atxn1;Cd276;Cx3cl1;Dlg4;Egr1;Egr2;Egr3;Foxo3;Grin1;Il1rapl1;Inpp5d;Itpr1;Junb;Lrrc7;Man2a1;Mapk1;Mark2;Mrtfb;Neurl1a;Nlgn1;Plcb1;Plk2;Plxna2;Plxnd1;Pml;Prkcb;Prkci;Prkcz;Rasgrp1;Sema3a;Sgip1;Skil;Slc9b2;Smad3;Stat6;Tiam2;Usp2	0.000214680642044963
24	GO:2000026	9.54143478607254e-06	2.09669194021344	29.3183805668016	53	1631	regulation of multicellular organismal development	Abi2;Actr2;Adgrb1;Adgrl2;Agap2;Arhgef2;Atxn1;Cd276;Cx3cl1;Cxadr;Dlg4;Egr1;Egr2;Egr3;Foxo3;Fstl4;Grin1;Il1rapl1;Inpp5d;Itpr1;Lrrc7;Man2a1;Mapk1;Mark2;Mrtfb;Neurl1a;Ngef;Nlgn1;Nr1d1;Plcb1;Plk2;Plxna2;Plxnd1;Pml;Prkcb;Prkci;Prkcz;Rapgef4;Rasgrp1;Rbfox1;Rgs4;Sema3a;Sipa1l1;Skil;Slc9b2;Smad3;Spred1;Spry2;Stat6;Tdg;Tiam2;Usp2;Zbtb7a	0.000292206440323472
25	GO:0007622	1.02536103677186e-05	10.9359173126615	0.772955465587045	7	43	rhythmic behavior	Ciart;Egr1;Egr2;Nlgn1;Npas2;Nr1d1;Usp2	0.000296819588919687
26	GO:0050896	1.07029280997653e-05	1.79769929660023	94.2646153846154	126	5244	response to stimulus	Abhd2;Abi2;Ackr2;Actr2;Adgrb1;Adgrl2;Agap2;Akt2;Alpk1;Arhgap10;Arhgap20;Arhgef2;Arhgef3;Asb2;Atp2a2;Atp2b2;Atrx;Atxn1;C1qtnf4;Cacnb1;Camk4;Ccnd2;Cd276;Cited4;Cpeb4;Cry2;Csmd1;Cx3cl1;Cxadr;Cyp46a1;Deptor;Dlg2;Dlg4;Dlgap3;Dock3;Eepd1;Egr1;Egr2;Egr3;Fam168a;Fcrls;Foxo3;Fstl4;Gabra4;Gabrd;Gnao1;Grik5;Grin1;Grm3;Gsg1l;Gucy1b1;Homer1;Hrh3;Hrk;Il1rapl1;Inpp5d;Insyn1;Ints7;Itpr1;Jph3;Junb;Kcnq3;Klf9;Map2k6;Mapk1;Mapk4;Mark2;Mertk;Neurl1a;Ngef;Nlgn1;Npas2;Nr1d1;Nr4a1;Nr4a2;Nrip1;Oprd1;Pja2;Plcb1;Plcl2;Plec;Plk2;Plxna2;Plxnd1;Pml;Ppp1r1a;Ppp1r9b;Prkcb;Prkci;Prkcz;Psd;Psme4;Rab11b;Rab11fip2;Rapgef4;Rasgef1a;Rasgrp1;Reep6;Rgs4;Rgs7bp;Rin1;Rnf125;Rnf169;Rps6ka3;Sec14l1;Sema3a;Sgip1;Sipa1l1;Skil;Slc9b2;Smad3;Spred1;Spry2;Sptbn1;Srpk1;Stat6;Stk32c;Stk38l;Tdg;Tiam2;Tpm1;Trpc1;Ubqln4;Usp2;Zbtb7a;Zfyve28	0.000296819588919687
27	GO:0050789	1.10557430444417e-05	1.89076347901998	133.595465587045	164	7432	regulation of biological process	Abhd2;Abi2;Ackr2;Actr2;Add2;Adgrb1;Adgrl2;Agap2;Akt2;Alpk1;Ankrd13b;Arhgap10;Arhgap20;Arhgef2;Arhgef3;Asb2;Atp2a2;Atp2b2;Atrx;Atxn1;Brpf3;C1qtnf4;Cacna1i;Cacnb1;Camk4;Ccnd2;Ccsap;Cd276;Celf5;Ciart;Cited4;Cpeb4;Cry2;Cx3cl1;Cxadr;Cyp46a1;Ddn;Deptor;Dlg2;Dlg4;Dlgap3;Dock3;Dpf1;Eepd1;Egr1;Egr2;Egr3;Egr4;Erf;Fam168a;Fastk;Fcrls;Foxo3;Fstl4;Gabra4;Gabrd;Gnao1;Gramd2;Grik5;Grin1;Grm3;Gsg1l;Gucy1b1;Hace1;Hlf;Homer1;Hrh3;Hrk;Il1rapl1;Inpp5d;Insyn1;Ints7;Itpr1;Jph3;Junb;Kcng1;Kcnj4;Kcnq3;Kcnq5;Kcns2;Kctd1;Kirrel2;Klf9;Lrrc7;Man2a1;Map1a;Map2k6;Mapk1;Mapk4;Mark2;Med13l;Mertk;Mllt1;Mrtfb;Mxi1;Ndfip2;Neurl1a;Ngef;Nlgn1;Npas2;Nr1d1;Nr4a1;Nr4a2;Nr6a1;Nrip1;Oprd1;Pcbp3;Pdp1;Pja2;Plcb1;Plcl2;Plk2;Plxna2;Plxnd1;Pml;Ppp1r1a;Ppp1r9b;Prkcb;Prkci;Prkcz;Psd;Rab11b;Rab11fip2;Rapgef4;Rasgef1a;Rasgrp1;Rbfox1;Reep6;Rgs4;Rgs7bp;Rin1;Rnf169;Rps6ka3;Sec14l1;Sema3a;Sgip1;Sipa1l1;Skil;Slc9b2;Smad3;Smarcd1;Spred1;Spry2;Sptbn1;Srpk1;Stat6;Stk32c;Stk38l;Tdg;Tiam2;Tpm1;Trpc1;Ubqln4;Ubxn2b;Usp2;Vps18;Vti1b;Zbtb17;Zbtb7a;Zfp239;Zfp46;Zfyve28;Znfx1;Zwilch	0.000296819588919687
28	GO:0010959	1.13074129112262e-05	3.60182555780933	5.53651821862348	18	308	regulation of metal ion transport	Akt2;Atp2b2;Cacnb1;Cx3cl1;Gnao1;Gramd2;Grin1;Homer1;Itpr1;Jph3;Kcng1;Kcns2;Oprd1;Plcb1;Pml;Rgs4;Trpc1;Usp2	0.000296819588919687
29	GO:0048167	1.20188600422953e-05	4.15273132664437	4.00858299595142	15	223	regulation of synaptic plasticity	Adgrb1;Atp2b2;Cyp46a1;Dlg4;Egr1;Grin1;Jph3;Map1a;Mapk1;Neurl1a;Nlgn1;Plk2;Prkcz;Rin1;Sipa1l1	0.000304615935554726
30	GO:0032501	1.36733865993758e-05	1.78498931733462	84.0004858299595	115	4673	multicellular organismal process	Abhd2;Abi2;Actr2;Add2;Adgrb1;Adgrl2;Agap2;Akt2;Arhgef2;Asb2;Atp2a2;Atp2b2;Atrx;Atxn1;C1qtnf4;Cacna1i;Camk4;Ccnd2;Ccsap;Cd276;Ciart;Cry2;Csmd1;Cx3cl1;Cxadr;Dlg2;Dlg4;Dlgap3;Dpf1;Egr1;Egr2;Egr3;Erf;Foxo3;Fstl4;Gabra4;Gabrd;Gnao1;Gpcpd1;Grik5;Grin1;Grm3;Hlf;Homer1;Hrh3;Il1rapl1;Inpp5d;Insyn1;Itpr1;Jph3;Junb;Klf9;Lrrc7;Man2a1;Map1a;Map2k6;Mapk1;Mark2;Mertk;Mrtfb;Mxi1;Myom3;Neurl1a;Ngef;Nlgn1;Npas2;Nr1d1;Nr4a1;Nr4a2;Nr6a1;Nrip1;Oprd1;Osbp2;Pja2;Plcb1;Plcl2;Plk2;Plxdc1;Plxna2;Plxnd1;Pml;Ppp1r9b;Prkcb;Prkci;Prkcz;Psd;Psme4;Rab11b;Rapgef4;Rasgrp1;Rbfox1;Reep6;Rgs4;Rin1;Sec14l1;Sema3a;Sgip1;Sipa1l1;Skil;Slc9b2;Smad3;Smarcd1;Speg;Spred1;Spry2;Sptbn1;Stat6;Tdg;Tiam2;Tpm1;Trpc1;Ubn1;Usp2;Zbtb17;Zbtb7a	0.000334997971684706
31	GO:0006816	1.46360005945082e-05	3.68387686124052	5.1051012145749	17	284	calcium ion transport	Atp2a2;Atp2b2;Cacna1i;Cacnb1;Cx3cl1;Gnao1;Gramd2;Grin1;Homer1;Itpr1;Jph3;Oprd1;Pml;Prkcb;Rgs4;Trpc1;Usp2	0.000339033741823999
32	GO:0006812	1.53278736290592e-05	2.49817232375979	14.3446153846154	32	798	cation transport	Akt2;Atp2a2;Atp2b2;Cacna1i;Cacnb1;Cx3cl1;Dlg4;Gnao1;Gramd2;Grin1;Gsg1l;Homer1;Hrh3;Itpr1;Jph3;Kcng1;Kcnj4;Kcnq3;Kcnq5;Kcns2;Ndfip2;Nlgn1;Oprd1;Plcb1;Pml;Prkcb;Rab11b;Rgs4;Sec14l1;Slc9b2;Trpc1;Usp2	0.000339033741823999
33	GO:0051049	1.57564762205819e-05	2.13529151291513	25.2019433198381	47	1402	regulation of transport	Akt2;Ankrd13b;Atp2a2;Atp2b2;Cacna1i;Cacnb1;Camk4;Cry2;Cx3cl1;Dlg4;Eepd1;Gnao1;Gramd2;Grik5;Grin1;Gsg1l;Homer1;Hrh3;Il1rapl1;Itpr1;Jph3;Kcng1;Kcnj4;Kcnq3;Kcnq5;Kcns2;Map2k6;Mapk1;Mertk;Ndfip2;Nlgn1;Nr1d1;Oprd1;Plcb1;Pml;Prkcb;Prkci;Prkcz;Rab11b;Rapgef4;Reep6;Rgs4;Sgip1;Slc9b2;Trpc1;Usp2;Vps18	0.000339033741823999
34	GO:0032922	1.59013535380333e-05	8.20594732370433	1.13246963562753	8	63	circadian regulation of gene expression	Ciart;Cry2;Egr1;Npas2;Nr1d1;Nrip1;Pml;Usp2	0.000339033741823999
35	GO:0030001	1.61444638963809e-05	2.71257672717775	11.073036437247	27	616	metal ion transport	Akt2;Atp2a2;Atp2b2;Cacna1i;Cacnb1;Cx3cl1;Gnao1;Gramd2;Grin1;Homer1;Itpr1;Jph3;Kcng1;Kcnj4;Kcnq3;Kcnq5;Kcns2;Ndfip2;Oprd1;Plcb1;Pml;Prkcb;Rab11b;Rgs4;Slc9b2;Trpc1;Usp2	0.000339033741823999
36	GO:0007517	2.00503429611449e-05	3.58764465016913	5.23093117408907	17	291	muscle organ development	Adgrb1;Asb2;Cxadr;Egr1;Egr2;Gpcpd1;Hlf;Homer1;Mapk1;Mrtfb;Nr4a1;Rbfox1;Rgs4;Skil;Smad3;Tpm1;Usp2	0.000407145455977394
37	GO:0042391	2.04957576478416e-05	3.30500575204271	6.34542510121458	19	353	regulation of membrane potential	Akt2;Atp2a2;Atxn1;Cacna1i;Cx3cl1;Cxadr;Dlg4;Gabra4;Gabrd;Grik5;Grin1;Insyn1;Kcnq3;Nlgn1;Oprd1;Prkcz;Rapgef4;Rgs4;Rgs7bp	0.000407145455977394
38	GO:0007215	2.3074755078611e-05	6.61295042985184	1.54591093117409	9	86	glutamate receptor signaling pathway	Cpeb4;Cx3cl1;Dlg4;Grin1;Grm3;Gsg1l;Homer1;Nlgn1;Plcb1	0.000446314341652081
