GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
40	GO:0003323	0.00219294354654285	33.6978021978022	0.0705195752614088	2	15	type B pancreatic cell development	Bad;Bmp4	0.0222799062592991
41	GO:0045669	0.00229075504090701	12.5825042881647	0.263273080975926	3	56	positive regulation of osteoblast differentiation	Bmp4;Clic1;Cthrc1	0.0222799062592991
42	GO:0055114	0.00230797286698356	3.495488897027	2.92421172083975	9	622	oxidation-reduction process	C1qtnf2;Gyg;Hmox1;Idh3b;Mt3;Ndufa12;Ndufs5;Ndufs6;Park7	0.0222799062592991
43	GO:1903670	0.00253303384626679	12.1229752066116	0.272675691010781	3	58	regulation of sprouting angiogenesis	Cib1;Hmox1;Mmrn2	0.0222799062592991
44	GO:0008625	0.00279060465301399	11.6956937799043	0.282078301045635	3	60	extrinsic apoptotic signaling pathway via death domain receptors	Bad;Hmox1;Park7	0.0222799062592991
45	GO:0046688	0.00282329077201715	29.2	0.0799221852962633	2	17	response to copper ion	Mt3;Park7	0.0222799062592991
46	GO:0090050	0.00282329077201715	29.2	0.0799221852962633	2	17	positive regulation of cell migration involved in sprouting angiogenesis	Cib1;Hmox1	0.0222799062592991
47	GO:2000679	0.00282329077201715	29.2	0.0799221852962633	2	17	positive regulation of transcription regulatory region DNA binding	Lamtor5;Park7	0.0222799062592991
48	GO:0045333	0.00312974764144639	7.20237037037037	0.606468347248115	4	129	cellular respiration	Idh3b;Ndufa12;Ndufs6;Park7	0.0222799062592991
49	GO:0045766	0.00312974764144639	7.20237037037037	0.606468347248115	4	129	positive regulation of angiogenesis	Cib1;Ctsh;Hmox1;Rras	0.0222799062592991
50	GO:0009142	0.00320631676511302	11.1081818181818	0.296182216097917	3	63	nucleoside triphosphate biosynthetic process	Atp5e;Atp5j2;Atp5k	0.0222799062592991
51	GO:0009205	0.00320631676511302	11.1081818181818	0.296182216097917	3	63	purine ribonucleoside triphosphate metabolic process	Atp5e;Atp5j2;Atp5k	0.0222799062592991
52	GO:0051098	0.00323814989104771	4.54516700404858	1.45740455540245	6	310	regulation of binding	Bmp4;Cthrc1;Hmox1;Lamtor5;Park7;Sri	0.0222799062592991
53	GO:0070371	0.00345619404675861	5.36979352082592	1.02018318878171	5	217	ERK1 and ERK2 cascade	Bmp4;Cib1;Ctsh;Mt3;Rras	0.0222799062592991
54	GO:0002068	0.00352852390340115	25.7605042016807	0.0893247953311178	2	19	glandular epithelial cell development	Bad;Bmp4	0.0222799062592991
55	GO:0003309	0.00352852390340115	25.7605042016807	0.0893247953311178	2	19	type B pancreatic cell differentiation	Bad;Bmp4	0.0222799062592991
56	GO:0071276	0.00352852390340115	25.7605042016807	0.0893247953311178	2	19	cellular response to cadmium ion	Hmox1;Mt3	0.0222799062592991
57	GO:0022904	0.00365814719658875	10.5766233766234	0.310286131150199	3	66	respiratory electron transport chain	Ndufa12;Ndufs6;Park7	0.0222799062592991
58	GO:0045765	0.00380894936678451	5.24389183549257	1.04368971386885	5	222	regulation of angiogenesis	Cib1;Ctsh;Hmox1;Mmrn2;Rras	0.0222799062592991
59	GO:0009199	0.0038169490527764	10.4105113636364	0.314987436167626	3	67	ribonucleoside triphosphate metabolic process	Atp5e;Atp5j2;Atp5k	0.0222799062592991
60	GO:0006120	0.00390878084740661	24.327380952381	0.094026100348545	2	20	mitochondrial electron transport, NADH to ubiquinone	Ndufs6;Park7	0.0222799062592991
61	GO:0006112	0.00397990339183134	10.2495104895105	0.319688741185053	3	68	energy reserve metabolic process	C1qtnf2;Gyg;Mt3	0.0222799062592991
62	GO:0022900	0.00397990339183134	10.2495104895105	0.319688741185053	3	68	electron transport chain	Ndufa12;Ndufs6;Park7	0.0222799062592991
63	GO:0051881	0.00414704310612821	10.0933884297521	0.32439004620248	3	69	regulation of mitochondrial membrane potential	Bad;Clic1;Park7	0.0222799062592991
64	GO:0043066	0.00439408614331198	3.15260838063036	3.22039393693767	9	685	negative regulation of apoptotic process	Atox1;Bad;Bmp4;Cib1;Ctsh;Hmox1;Lamtor5;Mt3;Park7	0.0222799062592991
65	GO:0009144	0.00449400667502459	9.79491978609626	0.333792656237335	3	71	purine nucleoside triphosphate metabolic process	Atp5e;Atp5j2;Atp5k	0.0222799062592991
66	GO:1904035	0.00449400667502459	9.79491978609626	0.333792656237335	3	71	regulation of epithelial cell apoptotic process	Bad;Bmp4;Hmox1	0.0222799062592991
67	GO:0007500	0.00470130501742716	Inf	0.00470130501742725	1	1	mesodermal cell fate determination	Bmp4	0.0222799062592991
68	GO:0009441	0.00470130501742716	Inf	0.00470130501742725	1	1	glycolate metabolic process	Park7	0.0222799062592991
69	GO:0010159	0.00470130501742716	Inf	0.00470130501742725	1	1	specification of animal organ position	Bmp4	0.0222799062592991
70	GO:0018323	0.00470130501742716	Inf	0.00470130501742725	1	1	enzyme active site formation via L-cysteine sulfinic acid	Park7	0.0222799062592991
71	GO:0036471	0.00470130501742716	Inf	0.00470130501742725	1	1	cellular response to glyoxal	Park7	0.0222799062592991
72	GO:0036526	0.00470130501742716	Inf	0.00470130501742725	1	1	peptidyl-cysteine deglycation	Park7	0.0222799062592991
73	GO:0036527	0.00470130501742716	Inf	0.00470130501742725	1	1	peptidyl-arginine deglycation	Park7	0.0222799062592991
74	GO:0036528	0.00470130501742716	Inf	0.00470130501742725	1	1	peptidyl-lysine deglycation	Park7	0.0222799062592991
75	GO:0036529	0.00470130501742716	Inf	0.00470130501742725	1	1	protein deglycation, glyoxal removal	Park7	0.0222799062592991
76	GO:0036531	0.00470130501742716	Inf	0.00470130501742725	1	1	glutathione deglycation	Park7	0.0222799062592991
77	GO:0046295	0.00470130501742716	Inf	0.00470130501742725	1	1	glycolate biosynthetic process	Park7	0.0222799062592991
78	GO:0048390	0.00470130501742716	Inf	0.00470130501742725	1	1	intermediate mesoderm morphogenesis	Bmp4	0.0222799062592991
79	GO:0048391	0.00470130501742716	Inf	0.00470130501742725	1	1	intermediate mesoderm formation	Bmp4	0.0222799062592991
80	GO:0048392	0.00470130501742716	Inf	0.00470130501742725	1	1	intermediate mesodermal cell differentiation	Bmp4	0.0222799062592991
81	GO:0050787	0.00470130501742716	Inf	0.00470130501742725	1	1	detoxification of mercury ion	Park7	0.0222799062592991
82	GO:0055018	0.00470130501742716	Inf	0.00470130501742725	1	1	regulation of cardiac muscle fiber development	Bmp4	0.0222799062592991
83	GO:0055020	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of cardiac muscle fiber development	Bmp4	0.0222799062592991
84	GO:0060197	0.00470130501742716	Inf	0.00470130501742725	1	1	cloacal septation	Bmp4	0.0222799062592991
85	GO:0060503	0.00470130501742716	Inf	0.00470130501742725	1	1	bud dilation involved in lung branching	Bmp4	0.0222799062592991
86	GO:0061149	0.00470130501742716	Inf	0.00470130501742725	1	1	BMP signaling pathway involved in ureter morphogenesis	Bmp4	0.0222799062592991
87	GO:0061150	0.00470130501742716	Inf	0.00470130501742725	1	1	renal system segmentation	Bmp4	0.0222799062592991
88	GO:0061151	0.00470130501742716	Inf	0.00470130501742725	1	1	BMP signaling pathway involved in renal system segmentation	Bmp4	0.0222799062592991
89	GO:0061155	0.00470130501742716	Inf	0.00470130501742725	1	1	pulmonary artery endothelial tube morphogenesis	Bmp4	0.0222799062592991
90	GO:0061218	0.00470130501742716	Inf	0.00470130501742725	1	1	negative regulation of mesonephros development	Bmp4	0.0222799062592991
91	GO:0070368	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of hepatocyte differentiation	Bmp4	0.0222799062592991
92	GO:0071893	0.00470130501742716	Inf	0.00470130501742725	1	1	BMP signaling pathway involved in nephric duct formation	Bmp4	0.0222799062592991
93	GO:0072095	0.00470130501742716	Inf	0.00470130501742725	1	1	regulation of branch elongation involved in ureteric bud branching	Bmp4	0.0222799062592991
94	GO:0072096	0.00470130501742716	Inf	0.00470130501742725	1	1	negative regulation of branch elongation involved in ureteric bud branching	Bmp4	0.0222799062592991
95	GO:0072097	0.00470130501742716	Inf	0.00470130501742725	1	1	negative regulation of branch elongation involved in ureteric bud branching by BMP signaling pathway	Bmp4	0.0222799062592991
96	GO:0072099	0.00470130501742716	Inf	0.00470130501742725	1	1	anterior/posterior pattern specification involved in ureteric bud development	Bmp4	0.0222799062592991
97	GO:0072100	0.00470130501742716	Inf	0.00470130501742725	1	1	specification of ureteric bud anterior/posterior symmetry	Bmp4	0.0222799062592991
98	GO:0072101	0.00470130501742716	Inf	0.00470130501742725	1	1	specification of ureteric bud anterior/posterior symmetry by BMP signaling pathway	Bmp4	0.0222799062592991
99	GO:0072179	0.00470130501742716	Inf	0.00470130501742725	1	1	nephric duct formation	Bmp4	0.0222799062592991
100	GO:0072192	0.00470130501742716	Inf	0.00470130501742725	1	1	ureter epithelial cell differentiation	Bmp4	0.0222799062592991
101	GO:0072200	0.00470130501742716	Inf	0.00470130501742725	1	1	negative regulation of mesenchymal cell proliferation involved in ureter development	Bmp4	0.0222799062592991
102	GO:0072278	0.00470130501742716	Inf	0.00470130501742725	1	1	metanephric comma-shaped body morphogenesis	Bmp4	0.0222799062592991
103	GO:0072284	0.00470130501742716	Inf	0.00470130501742725	1	1	metanephric S-shaped body morphogenesis	Bmp4	0.0222799062592991
104	GO:0090191	0.00470130501742716	Inf	0.00470130501742725	1	1	negative regulation of branching involved in ureteric bud morphogenesis	Bmp4	0.0222799062592991
105	GO:0106044	0.00470130501742716	Inf	0.00470130501742725	1	1	guanine deglycation	Park7	0.0222799062592991
106	GO:0106045	0.00470130501742716	Inf	0.00470130501742725	1	1	guanine deglycation, methylglyoxal removal	Park7	0.0222799062592991
107	GO:0106046	0.00470130501742716	Inf	0.00470130501742725	1	1	guanine deglycation, glyoxal removal	Park7	0.0222799062592991
108	GO:0140041	0.00470130501742716	Inf	0.00470130501742725	1	1	cellular detoxification of methylglyoxal	Park7	0.0222799062592991
109	GO:1901964	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of cell proliferation involved in outflow tract morphogenesis	Bmp4	0.0222799062592991
110	GO:1902220	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of intrinsic apoptotic signaling pathway in response to osmotic stress	Bad	0.0222799062592991
111	GO:1903122	0.00470130501742716	Inf	0.00470130501742725	1	1	negative regulation of TRAIL-activated apoptotic signaling pathway	Park7	0.0222799062592991
112	GO:1903167	0.00470130501742716	Inf	0.00470130501742725	1	1	regulation of pyrroline-5-carboxylate reductase activity	Park7	0.0222799062592991
113	GO:1903168	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of pyrroline-5-carboxylate reductase activity	Park7	0.0222799062592991
114	GO:1903176	0.00470130501742716	Inf	0.00470130501742725	1	1	regulation of tyrosine 3-monooxygenase activity	Park7	0.0222799062592991
115	GO:1903178	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of tyrosine 3-monooxygenase activity	Park7	0.0222799062592991
116	GO:1903184	0.00470130501742716	Inf	0.00470130501742725	1	1	L-dopa metabolic process	Park7	0.0222799062592991
117	GO:1903185	0.00470130501742716	Inf	0.00470130501742725	1	1	L-dopa biosynthetic process	Park7	0.0222799062592991
118	GO:1903189	0.00470130501742716	Inf	0.00470130501742725	1	1	glyoxal metabolic process	Park7	0.0222799062592991
119	GO:1903195	0.00470130501742716	Inf	0.00470130501742725	1	1	regulation of L-dopa biosynthetic process	Park7	0.0222799062592991
120	GO:1903197	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of L-dopa biosynthetic process	Park7	0.0222799062592991
121	GO:1903198	0.00470130501742716	Inf	0.00470130501742725	1	1	regulation of L-dopa decarboxylase activity	Park7	0.0222799062592991
122	GO:1903200	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of L-dopa decarboxylase activity	Park7	0.0222799062592991
123	GO:1904710	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of granulosa cell apoptotic process	Bad	0.0222799062592991
124	GO:2000004	0.00470130501742716	Inf	0.00470130501742725	1	1	regulation of metanephric S-shaped body morphogenesis	Bmp4	0.0222799062592991
125	GO:2000005	0.00470130501742716	Inf	0.00470130501742725	1	1	negative regulation of metanephric S-shaped body morphogenesis	Bmp4	0.0222799062592991
126	GO:2000006	0.00470130501742716	Inf	0.00470130501742725	1	1	regulation of metanephric comma-shaped body morphogenesis	Bmp4	0.0222799062592991
127	GO:2000007	0.00470130501742716	Inf	0.00470130501742725	1	1	negative regulation of metanephric comma-shaped body morphogenesis	Bmp4	0.0222799062592991
128	GO:2000284	0.00470130501742716	Inf	0.00470130501742725	1	1	positive regulation of cellular amino acid biosynthetic process	Park7	0.0222799062592991
129	GO:0035883	0.00472370229034029	21.8910714285714	0.1034287103834	2	22	enteroendocrine cell differentiation	Bad;Bmp4	0.0222799062592991
130	GO:1902042	0.00472370229034029	21.8910714285714	0.1034287103834	2	22	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	Hmox1;Park7	0.0222799062592991
131	GO:0006979	0.00473016375168962	4.19102174421323	1.57493718083813	6	335	response to oxidative stress	Atox1;Bmp4;Hmox1;Mt3;Ndufa12;Park7	0.0222799062592991
132	GO:1904018	0.00475112702136912	6.37667454688731	0.681689227526951	4	145	positive regulation of vasculature development	Cib1;Ctsh;Hmox1;Rras	0.0222799062592991
133	GO:0001667	0.00479885819714905	4.17797202797203	1.57963848585556	6	336	ameboidal-type cell migration	Bmp4;Cib1;Ctsh;Hmox1;Mmrn2;Rras	0.0223345355190621
134	GO:0046916	0.00485808877761031	9.51350649350649	0.343195266272189	3	73	cellular transition metal ion homeostasis	Atox1;Hmox1;Mt3	0.0224414698010506
135	GO:0043069	0.00515585558527314	3.07076596872515	3.30031612223393	9	702	negative regulation of programmed cell death	Atox1;Bad;Bmp4;Cib1;Ctsh;Hmox1;Lamtor5;Mt3;Park7	0.0234765811704842
136	GO:0035094	0.0051580210649206	20.8469387755102	0.108130015400827	2	23	response to nicotine	Bad;Hmox1	0.0234765811704842
137	GO:2001237	0.00543682674262327	9.12029887920299	0.357299181324471	3	76	negative regulation of extrinsic apoptotic signaling pathway	Bmp4;Hmox1;Park7	0.0245649325086409
138	GO:0043535	0.0056385495707921	8.9963144963145	0.362000486341898	3	77	regulation of blood vessel endothelial cell migration	Cib1;Hmox1;Mmrn2	0.0252917549588428
139	GO:0098662	0.00645984989392631	3.47938231086426	2.22371727324309	7	473	inorganic cation transmembrane transport	Atox1;Atp5e;Atp5j2;Atp5k;Bmp4;Park7;Sri	0.0286237800670718
140	GO:0045778	0.00649020035566037	8.53216783216783	0.380805706411607	3	81	positive regulation of ossification	Bmp4;Clic1;Cthrc1	0.0286237800670718
141	GO:0030947	0.00656635988614571	18.2366071428571	0.122233930453109	2	26	regulation of vascular endothelial growth factor receptor signaling pathway	Bmp4;Mmrn2	0.0286237800670718
142	GO:0060441	0.00656635988614571	18.2366071428571	0.122233930453109	2	26	epithelial tube branching involved in lung morphogenesis	Bmp4;Ctsh	0.0286237800670718
143	GO:0051099	0.00671372955139869	5.75641025641026	0.75220880278836	4	160	positive regulation of binding	Bmp4;Cthrc1;Lamtor5;Park7	0.0290338455088603
144	GO:0016485	0.0070104157010429	5.6826066572902	0.761611412823215	4	162	protein processing	Bad;Ctsh;Ruvbl1;Sec11c	0.0290338455088603
145	GO:0046686	0.00707037107134868	17.5057142857143	0.126935235470536	2	27	response to cadmium ion	Hmox1;Mt3	0.0290338455088603
146	GO:0009636	0.00741464943190534	8.11330376940133	0.399610926481316	3	85	response to toxic substance	Gstm5;Mt3;Park7	0.0290338455088603
147	GO:0032757	0.007591386295725	16.831043956044	0.131636540487963	2	28	positive regulation of interleukin-8 production	Lamtor5;Park7	0.0290338455088603
148	GO:1990748	0.007591386295725	16.831043956044	0.131636540487963	2	28	cellular detoxification	Gstm5;Park7	0.0290338455088603
149	GO:0062197	0.00810817029899439	4.34396009542399	1.25054713463565	5	266	cellular response to chemical stress	Bad;Bmp4;Hmox1;Mt3;Park7	0.0290338455088603
150	GO:1904037	0.00812924022145812	16.2063492063492	0.13633784550539	2	29	positive regulation of epithelial cell apoptotic process	Bad;Bmp4	0.0290338455088603
151	GO:0009141	0.00841334522374863	7.73340380549683	0.418416146551025	3	89	nucleoside triphosphate metabolic process	Atp5e;Atp5j2;Atp5k	0.0290338455088603
152	GO:0034764	0.00862451029814614	5.33994708994709	0.808624462997487	4	172	positive regulation of transmembrane transport	Bmp4;C1qtnf2;Park7;Sri	0.0290338455088603
153	GO:0043902	0.00868376864270675	15.6262755102041	0.141039150522818	2	30	positive regulation of multi-organism process	Cib1;Park7	0.0290338455088603
154	GO:2001258	0.00868376864270675	15.6262755102041	0.141039150522818	2	30	negative regulation of cation channel activity	Park7;Sri	0.0290338455088603
155	GO:1904019	0.00921187611012019	7.4708886618999	0.432520061603307	3	92	epithelial cell apoptotic process	Bad;Bmp4;Hmox1	0.0290338455088603
156	GO:0002227	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	innate immune response in mucosa	Rpl39	0.0290338455088603
157	GO:0003130	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	BMP signaling pathway involved in heart induction	Bmp4	0.0290338455088603
158	GO:0003133	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	endodermal-mesodermal cell signaling	Bmp4	0.0290338455088603
159	GO:0003134	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	endodermal-mesodermal cell signaling involved in heart induction	Bmp4	0.0290338455088603
160	GO:0006788	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	heme oxidation	Hmox1	0.0290338455088603
161	GO:0007113	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	endomitotic cell cycle	Cib1	0.0290338455088603
162	GO:0010813	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	neuropeptide catabolic process	Ctsh	0.0290338455088603
163	GO:0018307	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	enzyme active site formation	Park7	0.0290338455088603
164	GO:0019050	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	suppression by virus of host apoptotic process	Bad	0.0290338455088603
165	GO:0032764	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	negative regulation of mast cell cytokine production	Hmox1	0.0290338455088603
166	GO:0033007	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	negative regulation of mast cell activation involved in immune response	Hmox1	0.0290338455088603
167	GO:0033088	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	negative regulation of immature T cell proliferation in thymus	Bmp4	0.0290338455088603
168	GO:0035844	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	cloaca development	Bmp4	0.0290338455088603
169	GO:0035993	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	deltoid tuberosity development	Bmp4	0.0290338455088603
170	GO:0036482	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	neuron intrinsic apoptotic signaling pathway in response to hydrogen peroxide	Park7	0.0290338455088603
171	GO:0036525	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	protein deglycation	Park7	0.0290338455088603
172	GO:0043305	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	negative regulation of mast cell degranulation	Hmox1	0.0290338455088603
173	GO:0043932	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	ossification involved in bone remodeling	Cthrc1	0.0290338455088603
174	GO:0045764	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	positive regulation of cellular amino acid metabolic process	Park7	0.0290338455088603
175	GO:0048389	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	intermediate mesoderm development	Bmp4	0.0290338455088603
176	GO:0060003	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	copper ion export	Atox1	0.0290338455088603
177	GO:0060681	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	branch elongation involved in ureteric bud branching	Bmp4	0.0290338455088603
178	GO:0061227	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	pattern specification involved in mesonephros development	Bmp4	0.0290338455088603
179	GO:0070366	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	regulation of hepatocyte differentiation	Bmp4	0.0290338455088603
180	GO:0072098	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	anterior/posterior pattern specification involved in kidney development	Bmp4	0.0290338455088603
181	GO:0072125	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	negative regulation of glomerular mesangial cell proliferation	Bmp4	0.0290338455088603
182	GO:0072198	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	mesenchymal cell proliferation involved in ureter development	Bmp4	0.0290338455088603
183	GO:0072199	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	regulation of mesenchymal cell proliferation involved in ureter development	Bmp4	0.0290338455088603
184	GO:0090194	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	negative regulation of glomerulus development	Bmp4	0.0290338455088603
185	GO:0090674	0.0093808870787917	215.40350877193	0.0094026100348545	1	2	endothelial cell-matrix adhesion via fibronectin	Rras	0.0290338455088603
