GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	adj
54	GO:0000466	0.0162775407287656	11.2203856749311	0.19640252795333	2	24	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Kri1;Urb1	0.0486185761842592
55	GO:0007129	0.0162775407287656	11.2203856749311	0.19640252795333	2	24	homologous chromosome pairing at meiosis	Ehmt2;Sirt7	0.0486185761842592
56	GO:0031440	0.0162775407287656	11.2203856749311	0.19640252795333	2	24	regulation of mRNA 3'-end processing	Rnf40;Zc3h3	0.0486185761842592
57	GO:0003169	0.0163005663443965	122.4	0.0163668773294442	1	2	coronary vein morphogenesis	Vegfa	0.0486185761842592
58	GO:0006436	0.0163005663443965	122.4	0.0163668773294442	1	2	tryptophanyl-tRNA aminoacylation	Wars2	0.0486185761842592
59	GO:0032493	0.0163005663443965	122.4	0.0163668773294442	1	2	response to bacterial lipoprotein	Cd14	0.0486185761842592
60	GO:0036048	0.0163005663443965	122.4	0.0163668773294442	1	2	protein desuccinylation	Sirt7	0.0486185761842592
61	GO:0036049	0.0163005663443965	122.4	0.0163668773294442	1	2	peptidyl-lysine desuccinylation	Sirt7	0.0486185761842592
62	GO:0036245	0.0163005663443965	122.4	0.0163668773294442	1	2	cellular response to menadione	Ndor1	0.0486185761842592
63	GO:0038190	0.0163005663443965	122.4	0.0163668773294442	1	2	VEGF-activated neuropilin signaling pathway	Vegfa	0.0486185761842592
64	GO:0042883	0.0163005663443965	122.4	0.0163668773294442	1	2	cysteine transport	Slc1a1	0.0486185761842592
65	GO:0043380	0.0163005663443965	122.4	0.0163668773294442	1	2	regulation of memory T cell differentiation	Cd46	0.0486185761842592
66	GO:0061698	0.0163005663443965	122.4	0.0163668773294442	1	2	protein deglutarylation	Sirt7	0.0486185761842592
67	GO:0071105	0.0163005663443965	122.4	0.0163668773294442	1	2	response to interleukin-11	Sbno2	0.0486185761842592
68	GO:0097532	0.0163005663443965	122.4	0.0163668773294442	1	2	stress response to acid chemical	Vegfa	0.0486185761842592
69	GO:0097533	0.0163005663443965	122.4	0.0163668773294442	1	2	cellular stress response to acid chemical	Vegfa	0.0486185761842592
70	GO:0101030	0.0163005663443965	122.4	0.0163668773294442	1	2	tRNA-guanine transglycosylation	Qtrt1	0.0486185761842592
71	GO:1901551	0.0163005663443965	122.4	0.0163668773294442	1	2	negative regulation of endothelial cell development	Vegfa	0.0486185761842592
72	GO:1903141	0.0163005663443965	122.4	0.0163668773294442	1	2	negative regulation of establishment of endothelial barrier	Vegfa	0.0486185761842592
73	GO:0032543	0.0181598687610931	5.73437990580848	0.556473829201102	3	68	mitochondrial translation	Gfm2;Rmnd1;Wars2	0.0486185761842592
74	GO:0006376	0.0189657606729864	10.28367003367	0.212769405282774	2	26	mRNA splice site selection	Celf3;Sfswap	0.0486185761842592
75	GO:0006364	0.019408517154485	3.41287364130435	1.54666990763247	5	189	rRNA processing	Bms1;Kri1;Nvl;Sirt7;Urb1	0.0486185761842592
76	GO:0043393	0.0202114690845919	3.37561603942652	1.56303678496192	5	191	regulation of protein binding	Adam15;Mitd1;Nvl;Ripk2;Sympk	0.0486185761842592
77	GO:0000469	0.0203751039215315	9.87151515151515	0.220952843947496	2	27	cleavage involved in rRNA processing	Bms1;Kri1	0.0486185761842592
78	GO:0042088	0.0203751039215315	9.87151515151515	0.220952843947496	2	27	T-helper 1 type immune response	Ripk2;Vegfa	0.0486185761842592
79	GO:1903312	0.0211126027019718	5.40017746228926	0.58920758385999	3	72	negative regulation of mRNA metabolic process	Rnf40;Sfswap;Vegfa	0.0486185761842592
80	GO:0016072	0.0214563365158876	3.32120811287478	1.58758710095608	5	194	rRNA metabolic process	Bms1;Kri1;Nvl;Sirt7;Urb1	0.0486185761842592
81	GO:0045292	0.0218268872450399	9.49106449106449	0.229136282612218	2	28	mRNA cis splicing, via spliceosome	Rbm22;Sfswap	0.0486185761842592
82	GO:0043370	0.0233203362320596	9.13879536101758	0.237319721276941	2	29	regulation of CD4-positive, alpha-beta T cell differentiation	Nfkbiz;Ripk2	0.0486185761842592
83	GO:0090502	0.0233203362320596	9.13879536101758	0.237319721276941	2	29	RNA phosphodiester bond hydrolysis, endonucleolytic	Bms1;Kri1	0.0486185761842592
84	GO:0034250	0.0241655927980054	3.84171292624901	1.09658078107276	4	134	positive regulation of cellular amide metabolic process	Eif2s3y;Rmnd1;Slc35a4;Tarbp2	0.0486185761842592
85	GO:0050684	0.0241655927980054	3.84171292624901	1.09658078107276	4	134	regulation of mRNA processing	Celf3;Rnf40;Sfswap;Zc3h3	0.0486185761842592
86	GO:0045621	0.0243132553185149	5.10259994408722	0.621941338518879	3	76	positive regulation of lymphocyte differentiation	Cd46;Nfkbiz;Ripk2	0.0486185761842592
87	GO:0000101	0.0243519150315297	61.195	0.0245503159941663	1	3	sulfur amino acid transport	Slc1a1	0.0486185761842592
88	GO:0002227	0.0243519150315297	61.195	0.0245503159941663	1	3	innate immune response in mucosa	H2bc8	0.0486185761842592
89	GO:0006680	0.0243519150315297	61.195	0.0245503159941663	1	3	glucosylceramide catabolic process	Gba2	0.0486185761842592
90	GO:0010424	0.0243519150315297	61.195	0.0245503159941663	1	3	DNA methylation on cytosine within a CG sequence	Ehmt2	0.0486185761842592
91	GO:0015881	0.0243519150315297	61.195	0.0245503159941663	1	3	creatine transmembrane transport	Slc6a8	0.0486185761842592
92	GO:0033091	0.0243519150315297	61.195	0.0245503159941663	1	3	positive regulation of immature T cell proliferation	Ripk2	0.0486185761842592
93	GO:0038086	0.0243519150315297	61.195	0.0245503159941663	1	3	VEGF-activated platelet-derived growth factor receptor signaling pathway	Vegfa	0.0486185761842592
94	GO:0038091	0.0243519150315297	61.195	0.0245503159941663	1	3	positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	Vegfa	0.0486185761842592
95	GO:0038189	0.0243519150315297	61.195	0.0245503159941663	1	3	neuropilin signaling pathway	Vegfa	0.0486185761842592
96	GO:0043379	0.0243519150315297	61.195	0.0245503159941663	1	3	memory T cell differentiation	Cd46	0.0486185761842592
97	GO:0061847	0.0243519150315297	61.195	0.0245503159941663	1	3	response to cholecystokinin	Ikbkb	0.0486185761842592
98	GO:0071224	0.0243519150315297	61.195	0.0245503159941663	1	3	cellular response to peptidoglycan	Ripk2	0.0486185761842592
99	GO:0071314	0.0243519150315297	61.195	0.0245503159941663	1	3	cellular response to cocaine	Ehmt2	0.0486185761842592
100	GO:0090715	0.0243519150315297	61.195	0.0245503159941663	1	3	immunological memory formation process	Cd46	0.0486185761842592
101	GO:1900368	0.0243519150315297	61.195	0.0245503159941663	1	3	regulation of RNA interference	Tarbp2	0.0486185761842592
102	GO:1901492	0.0243519150315297	61.195	0.0245503159941663	1	3	positive regulation of lymphangiogenesis	Vegfa	0.0486185761842592
103	GO:1901951	0.0243519150315297	61.195	0.0245503159941663	1	3	regulation of anterograde dense core granule transport	Trim46	0.0486185761842592
104	GO:1901953	0.0243519150315297	61.195	0.0245503159941663	1	3	positive regulation of anterograde dense core granule transport	Trim46	0.0486185761842592
105	GO:1902336	0.0243519150315297	61.195	0.0245503159941663	1	3	positive regulation of retinal ganglion cell axon guidance	Vegfa	0.0486185761842592
106	GO:1903347	0.0243519150315297	61.195	0.0245503159941663	1	3	negative regulation of bicellular tight junction assembly	Ikbkb	0.0486185761842592
107	GO:1903392	0.0243519150315297	61.195	0.0245503159941663	1	3	negative regulation of adherens junction organization	Vegfa	0.0486185761842592
108	GO:1904811	0.0243519150315297	61.195	0.0245503159941663	1	3	positive regulation of dense core granule transport	Trim46	0.0486185761842592
109	GO:1905604	0.0243519150315297	61.195	0.0245503159941663	1	3	negative regulation of blood-brain barrier permeability	Vegfa	0.0486185761842592
110	GO:2000321	0.0243519150315297	61.195	0.0245503159941663	1	3	positive regulation of T-helper 17 cell differentiation	Nfkbiz	0.0486185761842592
111	GO:0048873	0.0264291815055993	8.50714036920933	0.253686598606385	2	31	homeostasis of number of cells within a tissue	Vegfa;Vps54	0.0486185761842592
112	GO:0050686	0.0264291815055993	8.50714036920933	0.253686598606385	2	31	negative regulation of mRNA processing	Rnf40;Sfswap	0.0486185761842592
113	GO:0032729	0.0280430766163369	8.22289562289562	0.261870037271107	2	32	positive regulation of interferon-gamma production	Cd14;Ripk2	0.0486185761842592
114	GO:0045143	0.0280430766163369	8.22289562289562	0.261870037271107	2	32	homologous chromosome segregation	Ehmt2;Sirt7	0.0486185761842592
115	GO:0000462	0.029695634836276	7.95698924731183	0.270053475935829	2	33	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	Bms1;Kri1	0.0486185761842592
116	GO:0045601	0.029695634836276	7.95698924731183	0.270053475935829	2	33	regulation of endothelial cell differentiation	Ikbkb;Vegfa	0.0486185761842592
117	GO:0046638	0.029695634836276	7.95698924731183	0.270053475935829	2	33	positive regulation of alpha-beta T cell differentiation	Nfkbiz;Ripk2	0.0486185761842592
118	GO:0000460	0.0313861287928323	7.70770202020202	0.278236914600551	2	34	maturation of 5.8S rRNA	Kri1;Urb1	0.0486185761842592
119	GO:0014012	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	peripheral nervous system axon regeneration	Tnc	0.0486185761842592
120	GO:0017182	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	peptidyl-diphthamide metabolic process	Dph2	0.0486185761842592
121	GO:0017183	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	peptidyl-diphthamide biosynthetic process from peptidyl-histidine	Dph2	0.0486185761842592
122	GO:0019243	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	Haghl	0.0486185761842592
123	GO:0023021	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	termination of signal transduction	Rgs12	0.0486185761842592
124	GO:0030423	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	targeting of mRNA for destruction involved in RNA interference	Tarbp2	0.0486185761842592
125	GO:0031936	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	negative regulation of chromatin silencing	H1f10	0.0486185761842592
126	GO:0032776	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	DNA methylation on cytosine	Ehmt2	0.0486185761842592
127	GO:0035087	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	siRNA loading onto RISC involved in RNA interference	Tarbp2	0.0486185761842592
128	GO:0045903	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	positive regulation of translational fidelity	Eif2s3y	0.0486185761842592
129	GO:0050689	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	negative regulation of defense response to virus by host	Tarbp2	0.0486185761842592
130	GO:0060447	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	bud outgrowth involved in lung branching	Tnc	0.0486185761842592
131	GO:0060948	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	cardiac vascular smooth muscle cell development	Vegfa	0.0486185761842592
132	GO:0070427	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	nucleotide-binding oligomerization domain containing 1 signaling pathway	Ripk2	0.0486185761842592
133	GO:0070778	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	L-aspartate transmembrane transport	Slc1a1	0.0486185761842592
134	GO:0089700	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	protein kinase D signaling	Vegfa	0.0486185761842592
135	GO:0090259	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	regulation of retinal ganglion cell axon guidance	Vegfa	0.0486185761842592
136	GO:0090713	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	immunological memory process	Cd46	0.0486185761842592
137	GO:0097475	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	motor neuron migration	Vegfa	0.0486185761842592
138	GO:0140009	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	L-aspartate import across plasma membrane	Slc1a1	0.0486185761842592
139	GO:1900425	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	negative regulation of defense response to bacterium	Mapkbp1	0.0486185761842592
140	GO:1901610	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	positive regulation of vesicle transport along microtubule	Trim46	0.0486185761842592
141	GO:1903232	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	melanosome assembly	Trappc6a	0.0486185761842592
142	GO:1903589	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis	Vegfa	0.0486185761842592
143	GO:1904627	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	response to phorbol 13-acetate 12-myristate	Adam15	0.0486185761842592
144	GO:1904628	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	cellular response to phorbol 13-acetate 12-myristate	Adam15	0.0486185761842592
145	GO:1904809	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	regulation of dense core granule transport	Trim46	0.0486185761842592
146	GO:1990258	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	histone glutamine methylation	Sirt7	0.0486185761842592
147	GO:2001168	0.032338012493383	40.7933333333333	0.0327337546588884	1	4	positive regulation of histone H2B ubiquitination	Rnf40	0.0486185761842592
148	GO:0032091	0.0324197320962884	4.53919860627178	0.695592286501377	3	85	negative regulation of protein binding	Adam15;Mitd1;Sympk	0.0486185761842592
149	GO:0002293	0.0348780598632232	7.25311942959002	0.294603791929995	2	36	alpha-beta T cell differentiation involved in immune response	Nfkbiz;Ripk2	0.0486185761842592
150	GO:0002294	0.0348780598632232	7.25311942959002	0.294603791929995	2	36	CD4-positive, alpha-beta T cell differentiation involved in immune response	Nfkbiz;Ripk2	0.0486185761842592
151	GO:0006111	0.0348780598632232	7.25311942959002	0.294603791929995	2	36	regulation of gluconeogenesis	Gpt;Sirt7	0.0486185761842592
152	GO:0018208	0.0348780598632232	7.25311942959002	0.294603791929995	2	36	peptidyl-proline modification	P3h2;P4ha2	0.0486185761842592
153	GO:0033120	0.0348780598632232	7.25311942959002	0.294603791929995	2	36	positive regulation of RNA splicing	Celf3;Rbm22	0.0486185761842592
154	GO:0042093	0.0348780598632232	7.25311942959002	0.294603791929995	2	36	T-helper cell differentiation	Nfkbiz;Ripk2	0.0486185761842592
155	GO:1903311	0.0361079058328802	2.87246750764526	1.82490682223303	5	223	regulation of mRNA metabolic process	Celf3;Rnf40;Sfswap;Vegfa;Zc3h3	0.0486185761842592
156	GO:0002287	0.0366780873768845	7.04531024531025	0.302787230594717	2	37	alpha-beta T cell activation involved in immune response	Nfkbiz;Ripk2	0.0486185761842592
157	GO:2000514	0.0366780873768845	7.04531024531025	0.302787230594717	2	37	regulation of CD4-positive, alpha-beta T cell activation	Nfkbiz;Ripk2	0.0486185761842592
158	GO:0006955	0.0372735130607432	1.94710311971723	6.00664397990601	11	734	immune response	Adam15;Cd14;Cd46;Dclre1c;H2bc8;Klhl6;Nfkbiz;Ripk2;Sbno2;Stat2;Vegfa	0.0486185761842592
159	GO:0031663	0.0385132312338866	6.84904601571268	0.310970669259439	2	38	lipopolysaccharide-mediated signaling pathway	Cd14;Ripk2	0.0486185761842592
160	GO:0032677	0.0385132312338866	6.84904601571268	0.310970669259439	2	38	regulation of interleukin-8 production	Cd14;Mapkbp1	0.0486185761842592
161	GO:0140053	0.0395824950840803	4.17977528089888	0.752876357154432	3	92	mitochondrial gene expression	Gfm2;Rmnd1;Wars2	0.0486185761842592
162	GO:0000395	0.0402593823051975	30.5925	0.0409171933236104	1	5	mRNA 5'-splice site recognition	Sfswap	0.0486185761842592
163	GO:0030422	0.0402593823051975	30.5925	0.0409171933236104	1	5	production of siRNA involved in RNA interference	Tarbp2	0.0486185761842592
164	GO:0031087	0.0402593823051975	30.5925	0.0409171933236104	1	5	deadenylation-independent decapping of nuclear-transcribed mRNA	Edc4	0.0486185761842592
165	GO:0033227	0.0402593823051975	30.5925	0.0409171933236104	1	5	dsRNA transport	Sidt2	0.0486185761842592
166	GO:0035509	0.0402593823051975	30.5925	0.0409171933236104	1	5	negative regulation of myosin-light-chain-phosphatase activity	Ikbkb	0.0486185761842592
167	GO:0036324	0.0402593823051975	30.5925	0.0409171933236104	1	5	vascular endothelial growth factor receptor-2 signaling pathway	Vegfa	0.0486185761842592
168	GO:0045627	0.0402593823051975	30.5925	0.0409171933236104	1	5	positive regulation of T-helper 1 cell differentiation	Ripk2	0.0486185761842592
169	GO:0051596	0.0402593823051975	30.5925	0.0409171933236104	1	5	methylglyoxal catabolic process	Haghl	0.0486185761842592
170	GO:0060319	0.0402593823051975	30.5925	0.0409171933236104	1	5	primitive erythrocyte differentiation	Vegfa	0.0486185761842592
171	GO:0060754	0.0402593823051975	30.5925	0.0409171933236104	1	5	positive regulation of mast cell chemotaxis	Vegfa	0.0486185761842592
172	GO:0061727	0.0402593823051975	30.5925	0.0409171933236104	1	5	methylglyoxal catabolic process to lactate	Haghl	0.0486185761842592
173	GO:0070671	0.0402593823051975	30.5925	0.0409171933236104	1	5	response to interleukin-12	Ripk2	0.0486185761842592
174	GO:0070673	0.0402593823051975	30.5925	0.0409171933236104	1	5	response to interleukin-18	Ripk2	0.0486185761842592
175	GO:0070777	0.0402593823051975	30.5925	0.0409171933236104	1	5	D-aspartate transport	Slc1a1	0.0486185761842592
176	GO:0070779	0.0402593823051975	30.5925	0.0409171933236104	1	5	D-aspartate import across plasma membrane	Slc1a1	0.0486185761842592
177	GO:1901490	0.0402593823051975	30.5925	0.0409171933236104	1	5	regulation of lymphangiogenesis	Vegfa	0.0486185761842592
178	GO:1901608	0.0402593823051975	30.5925	0.0409171933236104	1	5	regulation of vesicle transport along microtubule	Trim46	0.0486185761842592
179	GO:1903391	0.0402593823051975	30.5925	0.0409171933236104	1	5	regulation of adherens junction organization	Vegfa	0.0486185761842592
180	GO:1990743	0.0402593823051975	30.5925	0.0409171933236104	1	5	protein sialylation	St6galnac2	0.0486185761842592
181	GO:2000318	0.0402593823051975	30.5925	0.0409171933236104	1	5	positive regulation of T-helper 17 type immune response	Nfkbiz	0.0486185761842592
182	GO:2001166	0.0402593823051975	30.5925	0.0409171933236104	1	5	regulation of histone H2B ubiquitination	Rnf40	0.0486185761842592
183	GO:0032637	0.0403828086278323	6.66339066339066	0.319154107924161	2	39	interleukin-8 production	Cd14;Mapkbp1	0.0486185761842592
184	GO:0046825	0.0403828086278323	6.66339066339066	0.319154107924161	2	39	regulation of protein export from nucleus	Rbm22;Sirt7	0.0486185761842592
185	GO:0061028	0.0403828086278323	6.66339066339066	0.319154107924161	2	39	establishment of endothelial barrier	Ikbkb;Vegfa	0.0486185761842592
186	GO:0042742	0.0406661592813873	4.13299319727891	0.761059795819154	3	93	defense response to bacterium	H2bc8;Mapkbp1;Ripk2	0.0486185761842592
187	GO:0009566	0.0417647797029848	4.08723929132092	0.769243234483876	3	94	fertilization	Cd46;Ehmt2;Tarbp2	0.0486185761842592
188	GO:0002366	0.0422240266749053	3.19455458630716	1.30935018635553	4	160	leukocyte activation involved in immune response	Cd46;Nfkbiz;Ripk2;Sbno2	0.0486185761842592
189	GO:1902275	0.0422240266749053	3.19455458630716	1.30935018635553	4	160	regulation of chromatin organization	Ehmt2;H1f10;Rnf40;Vegfa	0.0486185761842592
190	GO:0070192	0.0422861453794863	6.48750664540138	0.327337546588883	2	40	chromosome organization involved in meiotic cell cycle	Ehmt2;Sirt7	0.0486185761842592
